STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
       1443;19841119;    1;     -999;   324.00;   340.00;    0.2;eor
       1443;19841120;    1;     -999;   124.00;   124.00;    0.0;eor
       1443;19841121;    1;     -999;   199.00;   202.00;    0.1;eor
       1443;19841122;    1;     -999;    56.00;    56.00;    0.0;eor
       1443;19841123;    1;     -999;   230.00;   249.00;    0.4;eor
       1443;19841124;    1;     -999;   283.00;   390.00;    3.0;eor
       1443;19841125;    1;     -999;   326.00;   348.00;    0.4;eor
       1443;19841126;    1;     -999;   105.00;   105.00;    0.0;eor
       1443;19841127;    1;     -999;   246.00;   546.00;    5.3;eor
       1443;19841128;    1;     -999;   135.00;   612.00;    7.6;eor
       1443;19841129;    1;     -999;   141.00;   577.00;    6.9;eor
       1443;19841130;    1;     -999;   160.00;   562.00;    7.4;eor
       1443;19841201;    1;     -999;   173.00;   178.00;    0.1;eor
       1443;19841202;    1;     -999;   110.00;   110.00;    0.0;eor
       1443;19841203;    1;     -999;   186.00;   186.00;    0.0;eor
       1443;19841204;    1;     -999;   234.00;   309.00;    1.6;eor
       1443;19841205;    1;     -999;   110.00;   110.00;    0.0;eor
       1443;19841206;    1;     -999;   252.00;   375.00;    2.7;eor
       1443;19841207;    1;     -999;   126.00;   126.00;    0.0;eor
       1443;19841208;    1;     -999;   265.00;   356.00;    2.7;eor
       1443;19841209;    1;     -999;   118.00;   126.00;    0.3;eor
       1443;19841210;    1;     -999;   275.00;   365.00;    1.7;eor
       1443;19841211;    1;     -999;   147.00;   478.00;    7.5;eor
       1443;19841212;    1;     -999;   135.00;   135.00;    0.0;eor
       1443;19841213;    1;     -999;   105.00;   105.00;    0.0;eor
       1443;19841214;    1;     -999;   220.00;   220.00;    0.0;eor
       1443;19841215;    1;     -999;   367.00;   367.00;    0.0;eor
       1443;19841216;    1;     -999;   111.00;   111.00;    0.0;eor
       1443;19841217;    1;     -999;   175.00;   175.00;    0.0;eor
       1443;19841218;    1;     -999;    89.00;    89.00;    0.0;eor
       1443;19841219;    1;     -999;   152.00;   535.00;    6.7;eor
       1443;19841220;    1;     -999;   252.00;   471.00;    4.8;eor
       1443;19841221;    1;     -999;   122.00;   122.00;    0.0;eor
       1443;19841222;    1;     -999;   153.00;   496.00;    6.9;eor
       1443;19841223;    1;     -999;   261.00;   261.00;    0.0;eor
       1443;19841224;    1;     -999;   253.00;   253.00;    0.0;eor
       1443;19841225;    1;     -999;    77.00;    77.00;    0.0;eor
       1443;19841226;    1;     -999;   255.00;   272.00;    0.4;eor
       1443;19841227;    1;     -999;   151.00;   151.00;    0.0;eor
       1443;19841228;    1;     -999;    85.00;    85.00;    0.0;eor
       1443;19841229;    1;     -999;   108.00;   108.00;    0.0;eor
       1443;19841230;    1;     -999;   246.00;   426.00;    4.3;eor
       1443;19841231;    1;     -999;   195.00;   504.00;    6.1;eor
       1443;19850101;    1;     -999;   121.00;   130.00;    0.3;eor
       1443;19850102;    1;     -999;   102.00;   102.00;    0.0;eor
       1443;19850103;    1;     -999;   344.00;   362.00;    0.2;eor
       1443;19850104;    1;     -999;   181.00;   412.00;    3.4;eor
       1443;19850105;    1;     -999;   292.00;   476.00;    4.1;eor
       1443;19850106;    1;     -999;   241.00;   532.00;    6.8;eor
       1443;19850107;    1;     -999;   294.00;   457.00;    3.3;eor
       1443;19850108;    1;     -999;   261.00;   490.00;    5.4;eor
       1443;19850109;    1;     -999;   307.00;   543.00;    4.5;eor
       1443;19850110;    1;     -999;   324.00;   324.00;    0.0;eor
       1443;19850111;    1;     -999;   252.00;   252.00;    0.0;eor
       1443;19850112;    1;     -999;   360.00;   360.00;    0.0;eor
       1443;19850113;    1;     -999;   296.00;   482.00;    2.9;eor
       1443;19850114;    1;     -999;   235.00;   235.00;    0.0;eor
       1443;19850115;    1;     -999;   411.00;   411.00;    0.0;eor
       1443;19850116;    1;     -999;   206.00;   206.00;    0.0;eor
       1443;19850117;    1;     -999;   344.00;   488.00;    4.3;eor
       1443;19850118;    1;     -999;   265.00;   265.00;    0.0;eor
       1443;19850119;    1;     -999;    64.00;    64.00;    0.0;eor
       1443;19850120;    1;     -999;   349.00;   349.00;    0.0;eor
       1443;19850121;    1;     -999;   323.00;   408.00;    1.5;eor
       1443;19850122;    1;     -999;   100.00;   100.00;    0.0;eor
       1443;19850123;    1;     -999;    98.00;    98.00;    0.0;eor
       1443;19850124;    1;     -999;   343.00;   558.00;    3.3;eor
       1443;19850125;    1;     -999;   370.00;   510.00;    1.8;eor
       1443;19850126;    1;     -999;   142.00;   146.00;    0.2;eor
       1443;19850127;    1;     -999;   296.00;   522.00;    3.8;eor
       1443;19850128;    1;     -999;   285.00;   306.00;    0.6;eor
       1443;19850129;    1;     -999;   189.00;   797.00;    8.6;eor
       1443;19850130;    1;     -999;   219.00;   224.00;    0.3;eor
       1443;19850131;    1;     -999;   315.00;   389.00;    1.5;eor
       1443;19850201;    1;     -999;   172.00;   172.00;    0.0;eor
       1443;19850202;    1;     -999;   114.00;   114.00;    0.0;eor
       1443;19850203;    1;     -999;   408.00;   516.00;    2.6;eor
       1443;19850204;    1;     -999;   242.00;   812.00;    7.5;eor
       1443;19850205;    1;     -999;   367.00;   740.00;    5.3;eor
       1443;19850206;    1;     -999;   247.00;   276.00;    0.6;eor
       1443;19850207;    1;     -999;   220.00;   220.00;    0.0;eor
       1443;19850208;    1;     -999;    69.00;    69.00;    0.0;eor
       1443;19850209;    1;     -999;   106.00;   106.00;    0.0;eor
       1443;19850210;    1;     -999;    88.00;    88.00;    0.0;eor
       1443;19850211;    1;     -999;   343.00;   864.00;    6.4;eor
       1443;19850212;    1;     -999;   420.00;   879.00;    7.5;eor
       1443;19850213;    1;     -999;   307.00;   307.00;    0.0;eor
       1443;19850214;    1;     -999;   147.00;   147.00;    0.0;eor
       1443;19850215;    1;     -999;   599.00;   712.00;    1.7;eor
       1443;19850216;    1;     -999;   370.00;  1071.00;    8.2;eor
       1443;19850217;    1;     -999;   508.00;   984.00;    6.8;eor
       1443;19850218;    1;     -999;   273.00;  1203.00;    9.3;eor
       1443;19850219;    1;     -999;   371.00;  1098.00;    8.9;eor
       1443;19850220;    1;     -999;   333.00;  1117.00;    7.5;eor
       1443;19850221;    1;     -999;   303.00;  1129.00;    9.1;eor
       1443;19850222;    1;     -999;   354.00;  1132.00;    9.0;eor
       1443;19850223;    1;     -999;   367.00;  1190.00;    8.9;eor
       1443;19850224;    1;     -999;   269.00;  1120.00;    7.5;eor
       1443;19850225;    1;     -999;   501.00;   894.00;    4.6;eor
       1443;19850226;    1;     -999;   677.00;   866.00;    2.0;eor
       1443;19850227;    1;     -999;   525.00;  1002.00;    6.0;eor
       1443;19850228;    1;     -999;   489.00;   489.00;    0.0;eor
       1443;19850301;    1;     -999;   495.00;   932.00;    5.2;eor
       1443;19850302;    1;     -999;   282.00;   282.00;    0.0;eor
       1443;19850303;    1;     -999;   276.00;  1400.00;    9.8;eor
       1443;19850304;    1;     -999;   503.00;   537.00;    0.4;eor
       1443;19850305;    1;     -999;   132.00;   132.00;    0.0;eor
       1443;19850306;    1;     -999;   414.00;   430.00;    0.2;eor
       1443;19850307;    1;     -999;   379.00;   379.00;    0.0;eor
       1443;19850308;    1;     -999;   678.00;   872.00;    2.9;eor
       1443;19850309;    1;     -999;   699.00;   944.00;    2.5;eor
       1443;19850310;    1;     -999;   489.00;  1385.00;    7.7;eor
       1443;19850311;    1;     -999;   671.00;   671.00;    0.0;eor
       1443;19850312;    1;     -999;   674.00;   801.00;    2.1;eor
       1443;19850313;    1;     -999;   439.00;   439.00;    0.0;eor
       1443;19850314;    1;     -999;   636.00;   783.00;    1.5;eor
       1443;19850315;    1;     -999;   795.00;  1090.00;    4.5;eor
       1443;19850316;    1;     -999;   590.00;   677.00;    1.4;eor
       1443;19850317;    1;     -999;   640.00;   799.00;    1.5;eor
       1443;19850318;    1;     -999;   400.00;   400.00;    0.0;eor
       1443;19850319;    1;     -999;   821.00;   901.00;    0.8;eor
       1443;19850320;    1;     -999;   717.00;  1577.00;    8.8;eor
       1443;19850321;    1;     -999;   767.00;  1167.00;    4.4;eor
       1443;19850322;    1;     -999;   636.00;  1390.00;    5.2;eor
       1443;19850323;    1;     -999;   654.00;   979.00;    4.5;eor
       1443;19850324;    1;     -999;   677.00;  1005.00;    4.5;eor
       1443;19850325;    1;     -999;   640.00;  1656.00;    8.2;eor
       1443;19850326;    1;     -999;   755.00;  1125.00;    4.1;eor
       1443;19850327;    1;     -999;   535.00;   602.00;    0.7;eor
       1443;19850328;    1;     -999;   723.00;  1055.00;    3.1;eor
       1443;19850329;    1;     -999;   780.00;  1540.00;    6.4;eor
       1443;19850330;    1;     -999;   931.00;  1091.00;    1.8;eor
       1443;19850331;    1;     -999;   419.00;   486.00;    0.9;eor
       1443;19850401;    1;     -999;   665.00;  1701.00;    7.9;eor
       1443;19850402;    1;     -999;   717.00;  1545.00;    8.0;eor
       1443;19850403;    1;     -999;   388.00;  2012.00;   11.5;eor
       1443;19850404;    1;     -999;   539.00;  1904.00;    9.1;eor
       1443;19850405;    1;     -999;   831.00;  1093.00;    3.1;eor
       1443;19850406;    1;     -999;   697.00;   800.00;    1.6;eor
       1443;19850407;    1;     -999;   987.00;  1727.00;    8.4;eor
       1443;19850408;    1;     -999;   458.00;   519.00;    1.0;eor
       1443;19850409;    1;     -999;   350.00;   350.00;    0.0;eor
       1443;19850410;    1;     -999;   808.00;  1027.00;    2.7;eor
       1443;19850411;    1;     -999;   795.00;  1262.00;    4.2;eor
       1443;19850412;    1;     -999;   706.00;  1125.00;    4.7;eor
       1443;19850413;    1;     -999;   392.00;   490.00;    1.2;eor
       1443;19850414;    1;     -999;   807.00;   956.00;    2.1;eor
       1443;19850415;    1;     -999;   806.00;  1055.00;    3.1;eor
       1443;19850416;    1;     -999;   725.00;   781.00;    0.9;eor
       1443;19850417;    1;     -999;   601.00;  2122.00;   10.7;eor
       1443;19850418;    1;     -999;   549.00;  2338.00;   12.7;eor
       1443;19850419;    1;     -999;   589.00;  2281.00;   12.3;eor
       1443;19850420;    1;     -999;   601.00;  2307.00;   12.4;eor
       1443;19850421;    1;     -999;   715.00;  2153.00;   10.1;eor
       1443;19850422;    1;     -999;  1136.00;  1181.00;    0.4;eor
       1443;19850423;    1;     -999;   881.00;   881.00;    0.0;eor
       1443;19850424;    1;     -999;   454.00;  2532.00;   11.8;eor
       1443;19850425;    1;     -999;   534.00;  2462.00;   12.7;eor
       1443;19850426;    1;     -999;   573.00;   630.00;    1.3;eor
       1443;19850427;    1;     -999;  1063.00;  1827.00;    6.6;eor
       1443;19850428;    1;     -999;  1030.00;  1492.00;    5.7;eor
       1443;19850429;    1;     -999;   671.00;   671.00;    0.0;eor
       1443;19850430;    1;     -999;   308.00;   308.00;    0.0;eor
       1443;19850501;    1;     -999;   678.00;   749.00;    1.2;eor
       1443;19850502;    1;     -999;   509.00;   509.00;    0.0;eor
       1443;19850503;    1;     -999;   978.00;  1253.00;    2.6;eor
       1443;19850504;    1;     -999;   952.00;  1672.00;    6.5;eor
       1443;19850505;    1;     -999;  1306.00;  1671.00;    3.6;eor
       1443;19850506;    1;     -999;  1084.00;  1885.00;    7.0;eor
       1443;19850507;    1;     -999;  1002.00;  1201.00;    1.3;eor
       1443;19850508;    1;     -999;   872.00;  1029.00;    1.7;eor
       1443;19850509;    1;     -999;   326.00;   326.00;    0.0;eor
       1443;19850510;    1;     -999;   955.00;  1161.00;    1.8;eor
       1443;19850511;    1;     -999;  1103.00;  1373.00;    3.3;eor
       1443;19850512;    1;     -999;  1068.00;  1756.00;    6.8;eor
       1443;19850513;    1;     -999;  1122.00;  1486.00;    3.8;eor
       1443;19850514;    1;     -999;   899.00;  2328.00;   11.2;eor
       1443;19850515;    1;     -999;  1143.00;  1830.00;    7.4;eor
       1443;19850516;    1;     -999;   843.00;  1701.00;    5.8;eor
       1443;19850517;    1;     -999;   877.00;   877.00;    0.0;eor
       1443;19850518;    1;     -999;   568.00;   613.00;    0.6;eor
       1443;19850519;    1;     -999;   979.00;  2088.00;    8.1;eor
       1443;19850520;    1;     -999;   930.00;  2121.00;    8.0;eor
       1443;19850521;    1;     -999;   918.00;   977.00;    0.7;eor
       1443;19850522;    1;     -999;   906.00;  1232.00;    3.8;eor
       1443;19850523;    1;     -999;   927.00;  1267.00;    4.3;eor
       1443;19850524;    1;     -999;   549.00;  2864.00;   13.8;eor
       1443;19850525;    1;     -999;   802.00;  2665.00;   12.7;eor
       1443;19850526;    1;     -999;   980.00;  2314.00;   10.3;eor
       1443;19850527;    1;     -999;   751.00;  1439.00;    5.7;eor
       1443;19850528;    1;     -999;   850.00;   961.00;    1.6;eor
       1443;19850529;    1;     -999;   442.00;   442.00;    0.0;eor
       1443;19850530;    1;     -999;   712.00;   720.00;    0.1;eor
       1443;19850531;    1;     -999;  1240.00;  2581.00;   11.2;eor
       1443;19850601;    1;     -999;  1213.00;  2362.00;   10.4;eor
       1443;19850602;    1;     -999;   873.00;  2788.00;   13.8;eor
       1443;19850603;    1;     -999;   793.00;  2815.00;   13.9;eor
       1443;19850604;    1;     -999;   919.00;  2382.00;   10.1;eor
       1443;19850605;    1;     -999;   809.00;  2679.00;   11.1;eor
       1443;19850606;    1;     -999;  1058.00;  2094.00;    6.2;eor
       1443;19850607;    1;     -999;   887.00;  1409.00;    4.2;eor
       1443;19850608;    1;     -999;   921.00;  1285.00;    4.0;eor
       1443;19850609;    1;     -999;  1022.00;  1375.00;    3.7;eor
       1443;19850610;    1;     -999;   662.00;   841.00;    2.0;eor
       1443;19850611;    1;     -999;  1011.00;  1411.00;    4.0;eor
       1443;19850612;    1;     -999;   969.00;   975.00;    0.2;eor
       1443;19850613;    1;     -999;  1012.00;  2210.00;    9.6;eor
       1443;19850614;    1;     -999;  1111.00;  2421.00;    9.8;eor
       1443;19850615;    1;     -999;   954.00;  1955.00;    8.9;eor
       1443;19850616;    1;     -999;  1397.00;  2462.00;    8.7;eor
       1443;19850617;    1;     -999;  1211.00;  1954.00;    6.7;eor
       1443;19850618;    1;     -999;  1492.00;  1954.00;    3.4;eor
       1443;19850619;    1;     -999;   958.00;  1627.00;    5.1;eor
       1443;19850620;    1;     -999;   627.00;   769.00;    1.6;eor
       1443;19850621;    1;     -999;   705.00;  2507.00;    9.5;eor
       1443;19850622;    1;     -999;  1126.00;  1590.00;    3.0;eor
       1443;19850623;    1;     -999;  1097.00;  2045.00;    6.3;eor
       1443;19850624;    1;     -999;   906.00;  1087.00;    2.1;eor
       1443;19850625;    1;     -999;  1145.00;  1680.00;    5.0;eor
       1443;19850626;    1;     -999;   874.00;  1114.00;    2.3;eor
       1443;19850627;    1;     -999;   999.00;  1216.00;    2.5;eor
       1443;19850628;    1;     -999;  1067.00;  1740.00;    6.4;eor
       1443;19850629;    1;     -999;   923.00;  2733.00;   11.5;eor
       1443;19850630;    1;     -999;  1022.00;  2506.00;    8.7;eor
       1443;19850701;    1;     -999;  1083.00;  2504.00;   11.0;eor
       1443;19850702;    1;     -999;   881.00;  2733.00;   12.5;eor
       1443;19850703;    1;     -999;   597.00;  2838.00;   13.9;eor
       1443;19850704;    1;     -999;  1378.00;  2142.00;    7.6;eor
       1443;19850705;    1;     -999;  1000.00;  1039.00;    0.7;eor
       1443;19850706;    1;     -999;   989.00;  1243.00;    2.6;eor
       1443;19850707;    1;     -999;  1331.00;  1854.00;    6.0;eor
       1443;19850708;    1;     -999;  1051.00;  2645.00;   12.9;eor
       1443;19850709;    1;     -999;   572.00;  2857.00;   13.4;eor
       1443;19850710;    1;     -999;  1209.00;  2293.00;    8.0;eor
       1443;19850711;    1;     -999;  1220.00;  2588.00;   10.2;eor
       1443;19850712;    1;     -999;  1071.00;  2433.00;   11.4;eor
       1443;19850713;    1;     -999;   799.00;  2662.00;   12.9;eor
       1443;19850714;    1;     -999;   754.00;  2591.00;   11.7;eor
       1443;19850715;    1;     -999;  1163.00;  1953.00;    7.1;eor
       1443;19850716;    1;     -999;   813.00;   906.00;    1.7;eor
       1443;19850717;    1;     -999;   892.00;  2571.00;   12.6;eor
       1443;19850718;    1;     -999;   693.00;  2608.00;   11.7;eor
       1443;19850719;    1;     -999;   994.00;  1950.00;    8.0;eor
       1443;19850720;    1;     -999;   694.00;   779.00;    1.4;eor
       1443;19850721;    1;     -999;   944.00;  1586.00;    8.0;eor
       1443;19850722;    1;     -999;   546.00;  2707.00;   12.8;eor
       1443;19850723;    1;     -999;   758.00;  2557.00;   13.6;eor
       1443;19850724;    1;     -999;   519.00;  2657.00;   13.9;eor
       1443;19850725;    1;     -999;   632.00;  2560.00;   13.1;eor
       1443;19850726;    1;     -999;   888.00;  2431.00;   11.7;eor
       1443;19850727;    1;     -999;  1156.00;  1653.00;    4.9;eor
       1443;19850728;    1;     -999;  1134.00;  2115.00;    9.0;eor
       1443;19850729;    1;     -999;   580.00;   595.00;    0.5;eor
       1443;19850730;    1;     -999;  1058.00;  1926.00;    5.4;eor
       1443;19850731;    1;     -999;   887.00;  1067.00;    2.7;eor
       1443;19850801;    1;     -999;   963.00;  1496.00;    4.9;eor
       1443;19850802;    1;     -999;   824.00;  2049.00;    9.8;eor
       1443;19850803;    1;     -999;  1070.00;  1761.00;    6.8;eor
       1443;19850804;    1;     -999;  1307.00;  1864.00;    5.8;eor
       1443;19850805;    1;     -999;   716.00;  1935.00;    7.8;eor
       1443;19850806;    1;     -999;   752.00;   811.00;    0.7;eor
       1443;19850807;    1;     -999;   935.00;  1489.00;    5.8;eor
       1443;19850808;    1;     -999;   896.00;  1424.00;    4.8;eor
       1443;19850809;    1;     -999;   371.00;  2439.00;   11.9;eor
       1443;19850810;    1;     -999;   639.00;   847.00;    3.8;eor
       1443;19850811;    1;     -999;   769.00;  2210.00;    9.5;eor
       1443;19850812;    1;     -999;  1014.00;  1607.00;    6.4;eor
       1443;19850813;    1;     -999;   825.00;  2082.00;    9.2;eor
       1443;19850814;    1;     -999;   521.00;  2289.00;   12.6;eor
       1443;19850815;    1;     -999;   703.00;  2066.00;   10.6;eor
       1443;19850816;    1;     -999;   833.00;  1559.00;    7.6;eor
       1443;19850817;    1;     -999;   828.00;  1652.00;    8.9;eor
       1443;19850818;    1;     -999;   889.00;  2035.00;    8.9;eor
       1443;19850819;    1;     -999;   838.00;  1389.00;    5.9;eor
       1443;19850820;    1;     -999;   593.00;  2023.00;   11.1;eor
       1443;19850821;    1;     -999;   348.00;  2313.00;   12.9;eor
       1443;19850822;    1;     -999;   627.00;  1995.00;   10.0;eor
       1443;19850823;    1;     -999;   850.00;  1943.00;    9.4;eor
       1443;19850824;    1;     -999;   769.00;  2011.00;   10.1;eor
       1443;19850825;    1;     -999;   542.00;   557.00;    0.4;eor
       1443;19850826;    1;     -999;   681.00;   937.00;    3.8;eor
       1443;19850827;    1;     -999;   543.00;  2125.00;   11.8;eor
       1443;19850828;    1;     -999;   531.00;  2177.00;   12.0;eor
       1443;19850829;    1;     -999;   524.00;  2173.00;   12.1;eor
       1443;19850830;    1;     -999;   618.00;  2027.00;   11.4;eor
       1443;19850831;    1;     -999;   664.00;  1692.00;    7.9;eor
       1443;19850901;    1;     -999;   849.00;  1327.00;    4.4;eor
       1443;19850902;    1;     -999;   529.00;  2052.00;   11.3;eor
       1443;19850903;    1;     -999;   307.00;   421.00;    1.9;eor
       1443;19850904;    1;     -999;   768.00;   887.00;    0.9;eor
       1443;19850905;    1;     -999;   622.00;  1076.00;    3.4;eor
       1443;19850906;    1;     -999;   606.00;  1790.00;   10.4;eor
       1443;19850907;    1;     -999;   240.00;  2119.00;   11.7;eor
       1443;19850908;    1;     -999;   945.00;  1281.00;    2.8;eor
       1443;19850909;    1;     -999;   797.00;  1111.00;    4.3;eor
       1443;19850910;    1;     -999;   352.00;  1952.00;   11.5;eor
       1443;19850911;    1;     -999;   355.00;  1891.00;   11.4;eor
       1443;19850912;    1;     -999;   392.00;  1809.00;   10.8;eor
       1443;19850913;    1;     -999;   505.00;  1612.00;    8.7;eor
       1443;19850914;    1;     -999;   414.00;   437.00;    0.0;eor
       1443;19850915;    1;     -999;   509.00;   535.00;    0.0;eor
       1443;19850916;    1;     -999;   669.00;  1393.00;    6.6;eor
       1443;19850917;    1;     -999;   824.00;   991.00;    3.4;eor
       1443;19850918;    1;     -999;   343.00;  1711.00;   10.8;eor
       1443;19850919;    1;     -999;   315.00;  1719.00;   11.0;eor
       1443;19850920;    1;     -999;   579.00;  1509.00;    9.4;eor
       1443;19850921;    1;     -999;   625.00;  1324.00;    6.3;eor
       1443;19850922;    1;     -999;   556.00;  1527.00;   10.4;eor
       1443;19850923;    1;     -999;   584.00;  1410.00;    9.0;eor
       1443;19850924;    1;     -999;   550.00;  1440.00;    9.3;eor
       1443;19850925;    1;     -999;   599.00;  1442.00;    9.0;eor
       1443;19850926;    1;     -999;   544.00;   785.00;    3.3;eor
       1443;19850927;    1;     -999;   526.00;  1317.00;    7.3;eor
       1443;19850928;    1;     -999;   553.00;  1402.00;    8.9;eor
       1443;19850929;    1;     -999;   504.00;  1396.00;    9.1;eor
       1443;19850930;    1;     -999;   468.00;  1393.00;    9.5;eor
       1443;19851001;    1;     -999;   605.00;  1319.00;    9.3;eor
       1443;19851002;    1;     -999;   616.00;  1131.00;    5.9;eor
       1443;19851003;    1;     -999;   409.00;  1325.00;    8.5;eor
       1443;19851004;    1;     -999;   409.00;  1312.00;    9.2;eor
       1443;19851005;    1;     -999;   582.00;   582.00;    0.0;eor
       1443;19851006;    1;     -999;   367.00;   373.00;    0.1;eor
       1443;19851007;    1;     -999;   384.00;  1296.00;    9.4;eor
       1443;19851008;    1;     -999;   433.00;   776.00;    3.5;eor
       1443;19851009;    1;     -999;   303.00;  1314.00;    8.9;eor
       1443;19851010;    1;     -999;   517.00;   704.00;    2.5;eor
       1443;19851011;    1;     -999;   284.00;  1267.00;    8.7;eor
       1443;19851012;    1;     -999;   437.00;  1158.00;    8.5;eor
       1443;19851013;    1;     -999;   311.00;  1227.00;    8.1;eor
       1443;19851014;    1;     -999;   310.00;  1205.00;    9.3;eor
       1443;19851015;    1;     -999;   458.00;   458.00;    0.0;eor
       1443;19851016;    1;     -999;   411.00;  1124.00;    7.9;eor
       1443;19851017;    1;     -999;   455.00;  1053.00;    7.1;eor
       1443;19851018;    1;     -999;   470.00;   938.00;    7.2;eor
       1443;19851019;    1;     -999;   360.00;   378.00;    0.3;eor
       1443;19851020;    1;     -999;   318.00;  1124.00;    8.6;eor
       1443;19851021;    1;     -999;   333.00;  1078.00;    8.9;eor
       1443;19851022;    1;     -999;   295.00;   295.00;    0.0;eor
       1443;19851023;    1;     -999;   446.00;   662.00;    4.2;eor
       1443;19851024;    1;     -999;   253.00;  1039.00;    9.1;eor
       1443;19851025;    1;     -999;   300.00;   957.00;    8.6;eor
       1443;19851026;    1;     -999;   339.00;   926.00;    8.2;eor
       1443;19851027;    1;     -999;   440.00;   823.00;    5.5;eor
       1443;19851028;    1;     -999;   151.00;   151.00;    0.0;eor
       1443;19851029;    1;     -999;   166.00;   166.00;    0.0;eor
       1443;19851030;    1;     -999;   401.00;   552.00;    2.5;eor
       1443;19851031;    1;     -999;   389.00;   796.00;    7.0;eor
       1443;19851101;    1;     -999;   314.00;   329.00;    0.3;eor
       1443;19851102;    1;     -999;   399.00;   423.00;    0.3;eor
       1443;19851103;    1;     -999;   406.00;   413.00;    0.3;eor
       1443;19851104;    1;     -999;   308.00;   684.00;    4.6;eor
       1443;19851105;    1;     -999;   200.00;   200.00;    0.0;eor
       1443;19851106;    1;     -999;     -999;   460.00;    3.0;eor
       1443;19851107;    1;     -999;   377.00;   476.00;    1.7;eor
       1443;19851108;    1;     -999;    81.00;    81.00;    0.0;eor
       1443;19851109;    1;     -999;    83.00;    83.00;    0.0;eor
       1443;19851110;    1;     -999;   115.00;   115.00;    0.0;eor
       1443;19851111;    1;     -999;   164.00;   884.00;    8.5;eor
       1443;19851112;    1;     -999;   291.00;   523.00;    4.0;eor
       1443;19851113;    1;     -999;   250.00;   250.00;    0.0;eor
       1443;19851114;    1;     -999;   149.00;   149.00;    0.0;eor
       1443;19851115;    1;     -999;   291.00;   367.00;    2.3;eor
       1443;19851116;    1;     -999;    98.00;    98.00;    0.0;eor
       1443;19851117;    1;     -999;   451.00;   460.00;    0.1;eor
       1443;19851118;    1;     -999;   264.00;   618.00;    4.7;eor
       1443;19851119;    1;     -999;   430.00;   572.00;    3.2;eor
       1443;19851120;    1;     -999;    81.00;    81.00;    0.0;eor
       1443;19851121;    1;     -999;   136.00;   136.00;    0.0;eor
       1443;19851122;    1;     -999;   218.00;   218.00;    0.0;eor
       1443;19851123;    1;     -999;   401.00;   582.00;    3.9;eor
       1443;19851124;    1;     -999;   221.00;   221.00;    0.0;eor
       1443;19851125;    1;     -999;   279.00;   279.00;    0.0;eor
       1443;19851126;    1;     -999;   221.00;   221.00;    0.0;eor
       1443;19851127;    1;     -999;   269.00;   634.00;    6.3;eor
       1443;19851128;    1;     -999;    65.00;    65.00;    0.0;eor
       1443;19851129;    1;     -999;    77.00;    77.00;    0.0;eor
       1443;19851130;    1;     -999;    50.00;    50.00;    0.0;eor
       1443;19851201;    1;     -999;   176.00;   628.00;    7.3;eor
       1443;19851202;    1;     -999;   191.00;   606.00;    7.2;eor
       1443;19851203;    1;     -999;   201.00;   573.00;    6.7;eor
       1443;19851204;    1;     -999;   346.00;   346.00;    0.0;eor
       1443;19851205;    1;     -999;   132.00;   579.00;    6.6;eor
       1443;19851206;    1;     -999;   236.00;   253.00;    0.4;eor
       1443;19851207;    1;     -999;   204.00;   204.00;    0.0;eor
       1443;19851208;    1;     -999;   242.00;   242.00;    0.0;eor
       1443;19851209;    1;     -999;   233.00;   246.00;    0.2;eor
       1443;19851210;    1;     -999;   201.00;   228.00;    0.8;eor
       1443;19851211;    1;     -999;   170.00;   170.00;    0.0;eor
       1443;19851212;    1;     -999;   186.00;   197.00;    0.3;eor
       1443;19851213;    1;     -999;   277.00;   500.00;    5.0;eor
       1443;19851214;    1;     -999;   278.00;   305.00;    0.8;eor
       1443;19851215;    1;     -999;   147.00;   147.00;    0.0;eor
       1443;19851216;    1;     -999;   262.00;   363.00;    2.6;eor
       1443;19851217;    1;     -999;   119.00;   119.00;    0.0;eor
       1443;19851218;    1;     -999;   129.00;   129.00;    0.0;eor
       1443;19851219;    1;     -999;   250.00;   317.00;    1.8;eor
       1443;19851220;    1;     -999;   328.00;   328.00;    0.0;eor
       1443;19851221;    1;     -999;   224.00;   504.00;    5.1;eor
       1443;19851222;    1;     -999;   195.00;   490.00;    4.9;eor
       1443;19851223;    1;     -999;   252.00;   269.00;    0.4;eor
       1443;19851224;    1;     -999;   198.00;   471.00;    5.4;eor
       1443;19851225;    1;     -999;    55.00;    55.00;    0.0;eor
       1443;19851226;    1;     -999;   148.00;   148.00;    0.0;eor
       1443;19851227;    1;     -999;   239.00;   302.00;    1.7;eor
       1443;19851228;    1;     -999;    68.00;    68.00;    0.0;eor
       1443;19851229;    1;     -999;   108.00;   171.00;    1.7;eor
       1443;19851230;    1;     -999;   278.00;   300.00;    1.1;eor
       1443;19851231;    1;     -999;   184.00;   184.00;    0.0;eor
       1443;19860101;    1;     -999;   210.00;   347.00;    2.4;eor
       1443;19860102;    1;     -999;   262.00;   344.00;    1.7;eor
       1443;19860103;    1;     -999;   200.00;   393.00;    3.8;eor
       1443;19860104;    1;     -999;   325.00;   456.00;    3.1;eor
       1443;19860105;    1;     -999;   276.00;   413.00;    2.6;eor
       1443;19860106;    1;     -999;   168.00;   168.00;    0.0;eor
       1443;19860107;    1;     -999;   278.00;   539.00;    4.8;eor
