STATIONS_ID;MESS_DATUM;QN_4;DK_TER;FK_TER;eor
       1443;2024101618;    3;  28;   2;eor
       1443;2024101700;    3;  24;   2;eor
       1443;2024101706;    3;   4;   1;eor
       1443;2024101712;    3;  28;   2;eor
       1443;2024101718;    3;  28;   1;eor
       1443;2024101800;    3;  28;   1;eor
       1443;2024101806;    3;  32;   2;eor
       1443;2024101812;    3;  20;   2;eor
       1443;2024101818;    3;  24;   1;eor
       1443;2024101900;    3;  32;   1;eor
       1443;2024101906;    3;  16;   2;eor
       1443;2024101912;    3;  24;   1;eor
       1443;2024101918;    3;   4;   1;eor
       1443;2024102000;    3;  32;   1;eor
       1443;2024102006;    3;   4;   1;eor
       1443;2024102012;    3;  28;   1;eor
       1443;2024102018;    3;  12;   1;eor
       1443;2024102100;    3;   4;   1;eor
       1443;2024102106;    3;  28;   1;eor
       1443;2024102112;    3;  32;   1;eor
       1443;2024102118;    3;  32;   1;eor
       1443;2024102200;    3;  12;   1;eor
       1443;2024102206;    3;  20;   3;eor
       1443;2024102212;    3;  28;   1;eor
       1443;2024102218;    3;  32;   1;eor
       1443;2024102300;    3;   8;   1;eor
       1443;2024102306;    3;  28;   2;eor
       1443;2024102312;    3;  28;   2;eor
       1443;2024102318;    3;  32;   1;eor
       1443;2024102400;    3;  24;   1;eor
       1443;2024102406;    3;  32;   1;eor
       1443;2024102412;    3;  20;   2;eor
       1443;2024102418;    3;  32;   1;eor
       1443;2024102500;    3;  20;   1;eor
       1443;2024102506;    3;  16;   1;eor
       1443;2024102512;    3;  16;   1;eor
       1443;2024102518;    3;  12;   1;eor
       1443;2024102600;    3;  12;   1;eor
       1443;2024102606;    3;  20;   1;eor
       1443;2024102612;    3;  32;   1;eor
       1443;2024102618;    3;  28;   2;eor
       1443;2024102700;    3;  28;   1;eor
       1443;2024102706;    3;  32;   1;eor
       1443;2024102712;    3;  16;   1;eor
       1443;2024102718;    3;  12;   1;eor
       1443;2024102800;    3;  12;   1;eor
       1443;2024102806;    3;  20;   1;eor
       1443;2024102812;    3;  24;   1;eor
       1443;2024102818;    3;  16;   1;eor
       1443;2024102900;    3;  32;   1;eor
       1443;2024102906;    3;  28;   1;eor
       1443;2024102912;    3;  32;   1;eor
       1443;2024102918;    3;  24;   1;eor
       1443;2024103000;    3;  28;   1;eor
       1443;2024103006;    3;  28;   1;eor
       1443;2024103012;    3;  28;   1;eor
       1443;2024103018;    3;  28;   2;eor
       1443;2024103100;    3;  24;   1;eor
       1443;2024103106;    3;  16;   1;eor
       1443;2024103112;    3;  24;   1;eor
       1443;2024103118;    3;  24;   1;eor
       1443;2024110100;    3;  12;   2;eor
       1443;2024110106;    3;  12;   2;eor
       1443;2024110112;    3;  20;   1;eor
       1443;2024110118;    3;  32;   1;eor
       1443;2024110200;    3;  32;   2;eor
       1443;2024110206;    3;  28;   1;eor
       1443;2024110212;    3;  24;   1;eor
       1443;2024110218;    3;  20;   2;eor
       1443;2024110300;    3;  32;   1;eor
       1443;2024110306;    3;   4;   1;eor
       1443;2024110312;    3;   8;   1;eor
       1443;2024110318;    3;  32;   1;eor
       1443;2024110400;    3;  16;   1;eor
       1443;2024110406;    3;  12;   1;eor
       1443;2024110412;    3;  28;   1;eor
       1443;2024110418;    3;  16;   1;eor
       1443;2024110500;    3;  28;   1;eor
       1443;2024110506;    3;   4;   1;eor
       1443;2024110512;    3;  28;   1;eor
       1443;2024110518;    3;  32;   1;eor
       1443;2024110600;    3;  16;   1;eor
       1443;2024110606;    3;  32;   1;eor
       1443;2024110612;    3;  32;   1;eor
       1443;2024110618;    3;  32;   1;eor
       1443;2024110700;    3;  28;   2;eor
       1443;2024110706;    3;  28;   1;eor
       1443;2024110712;    3;  32;   2;eor
       1443;2024110718;    3;  32;   1;eor
       1443;2024110800;    3;  28;   1;eor
       1443;2024110806;    3;   4;   1;eor
       1443;2024110812;    3;  32;   1;eor
       1443;2024110818;    3;  28;   1;eor
       1443;2024110900;    3;   4;   1;eor
       1443;2024110906;    3;  32;   1;eor
       1443;2024110912;    3;  32;   1;eor
       1443;2024110918;    3;  28;   2;eor
       1443;2024111000;    3;  24;   2;eor
       1443;2024111006;    3;  16;   2;eor
       1443;2024111012;    3;  28;   1;eor
       1443;2024111018;    3;  28;   2;eor
       1443;2024111100;    3;  28;   2;eor
       1443;2024111106;    3;  32;   1;eor
       1443;2024111112;    3;  24;   1;eor
       1443;2024111118;    3;  28;   2;eor
       1443;2024111200;    3;  12;   1;eor
       1443;2024111206;    3;   4;   1;eor
       1443;2024111212;    3;  32;   3;eor
       1443;2024111218;    3;  32;   2;eor
       1443;2024111300;    3;  32;   2;eor
       1443;2024111306;    3;  32;   2;eor
       1443;2024111312;    3;  28;   3;eor
       1443;2024111318;    3;  32;   2;eor
       1443;2024111400;    3;   4;   1;eor
       1443;2024111406;    3;  16;   1;eor
       1443;2024111412;    3;  20;   1;eor
       1443;2024111418;    3;   4;   1;eor
       1443;2024111500;    3;  28;   1;eor
       1443;2024111506;    3;  20;   1;eor
       1443;2024111512;    3;  20;   1;eor
       1443;2024111518;    3;  28;   1;eor
       1443;2024111600;    3;  28;   1;eor
       1443;2024111606;    3;   4;   1;eor
       1443;2024111612;    3;  16;   1;eor
       1443;2024111618;    3;   4;   1;eor
       1443;2024111700;    3;  24;   2;eor
       1443;2024111706;    3;   4;   1;eor
       1443;2024111712;    3;  20;   5;eor
       1443;2024111718;    3;  24;   2;eor
       1443;2024111800;    3;  20;   2;eor
       1443;2024111806;    3;  16;   4;eor
       1443;2024111812;    3;  20;   5;eor
       1443;2024111818;    3;  20;   4;eor
       1443;2024111900;    3;  20;   4;eor
       1443;2024111906;    3;  20;   4;eor
       1443;2024111912;    3;  20;   4;eor
       1443;2024111918;    3;  20;   5;eor
       1443;2024112000;    3;  20;   2;eor
       1443;2024112006;    3;   8;   1;eor
       1443;2024112012;    3;  24;   3;eor
       1443;2024112018;    3;  20;   3;eor
       1443;2024112100;    3;  20;   3;eor
       1443;2024112106;    3;  20;   4;eor
       1443;2024112112;    3;   8;   1;eor
       1443;2024112118;    3;  32;   3;eor
       1443;2024112200;    3;  32;   2;eor
       1443;2024112206;    3;  12;   1;eor
       1443;2024112212;    3;  20;   4;eor
       1443;2024112218;    3;  20;   5;eor
       1443;2024112300;    3;  20;   4;eor
       1443;2024112306;    3;  16;   3;eor
       1443;2024112312;    3;  16;   2;eor
       1443;2024112318;    3;  12;   2;eor
       1443;2024112400;    1;  20;   2;eor
       1443;2024112406;    1;  12;   2;eor
       1443;2024112412;    1;  16;   2;eor
       1443;2024112418;    1;  16;   1;eor
       1443;2024112500;    1;  20;   2;eor
       1443;2024112506;    1;  16;   1;eor
       1443;2024112512;    1;  20;   1;eor
       1443;2024112518;    1;  20;   3;eor
       1443;2024112600;    1;  16;   3;eor
       1443;2024112606;    1;  16;   4;eor
       1443;2024112612;    1;  20;   3;eor
       1443;2024112618;    1;  16;   2;eor
       1443;2024112700;    1;  32;   1;eor
       1443;2024112706;    1;  32;   1;eor
       1443;2024112712;    1;  20;   3;eor
       1443;2024112718;    1;  20;   3;eor
       1443;2024112800;    1;  16;   4;eor
       1443;2024112806;    1;  32;   3;eor
       1443;2024112812;    1;   4;   2;eor
       1443;2024112818;    1;  12;   1;eor
       1443;2024112900;    1;  16;   1;eor
       1443;2024112906;    1;  32;   1;eor
       1443;2024112912;    1;  28;   1;eor
       1443;2024112918;    1;  32;   1;eor
       1443;2024113000;    1;  24;   1;eor
       1443;2024113006;    1;  32;   2;eor
       1443;2024113012;    1;  24;   1;eor
       1443;2024113018;    1;  32;   1;eor
       1443;2024120100;    1;   4;   1;eor
       1443;2024120106;    1;  32;   1;eor
       1443;2024120112;    1;  32;   1;eor
       1443;2024120118;    1;  16;   1;eor
       1443;2024120200;    1;  28;   1;eor
       1443;2024120206;    1;  16;   1;eor
       1443;2024120212;    1;  20;   3;eor
       1443;2024120218;    1;  16;   3;eor
       1443;2024120300;    1;  20;   3;eor
       1443;2024120306;    1;  20;   2;eor
       1443;2024120312;    1;  20;   3;eor
       1443;2024120318;    1;  32;   2;eor
       1443;2024120400;    1;  32;   1;eor
       1443;2024120406;    1;  32;   1;eor
       1443;2024120412;    1;  28;   3;eor
       1443;2024120418;    1;  32;   1;eor
       1443;2024120500;    1;  12;   1;eor
       1443;2024120506;    1;   4;   1;eor
       1443;2024120512;    1;  16;   1;eor
       1443;2024120518;    1;  20;   3;eor
       1443;2024120600;    1;  20;   2;eor
       1443;2024120606;    1;  28;   3;eor
       1443;2024120612;    1;  24;   3;eor
       1443;2024120618;    1;  20;   3;eor
       1443;2024120700;    1;  16;   3;eor
       1443;2024120706;    1;  16;   2;eor
       1443;2024120712;    1;  16;   4;eor
       1443;2024120718;    1;  20;   4;eor
       1443;2024120800;    1;  20;   4;eor
       1443;2024120806;    1;  16;   4;eor
       1443;2024120812;    1;  20;   3;eor
       1443;2024120818;    1;   4;   2;eor
       1443;2024120900;    1;  24;   1;eor
       1443;2024120906;    1;  32;   3;eor
       1443;2024120912;    1;  32;   3;eor
       1443;2024120918;    1;  32;   2;eor
       1443;2024121000;    1;   4;   2;eor
       1443;2024121006;    1;  32;   2;eor
       1443;2024121012;    1;   4;   2;eor
       1443;2024121018;    1;  32;   2;eor
       1443;2024121100;    1;  12;   2;eor
       1443;2024121106;    1;   8;   2;eor
       1443;2024121112;    1;   4;   1;eor
       1443;2024121118;    1;  24;   1;eor
       1443;2024121200;    1;  32;   2;eor
       1443;2024121206;    1;  28;   2;eor
       1443;2024121212;    1;  28;   1;eor
       1443;2024121218;    1;   0;   0;eor
       1443;2024121300;    1;  28;   1;eor
       1443;2024121306;    1;  16;   1;eor
       1443;2024121312;    1;  32;   2;eor
       1443;2024121318;    1;  28;   1;eor
       1443;2024121400;    1;  28;   1;eor
       1443;2024121406;    1;  28;   1;eor
       1443;2024121412;    1;  20;   3;eor
       1443;2024121418;    1;  24;   3;eor
       1443;2024121500;    1;  20;   1;eor
       1443;2024121506;    1;  20;   2;eor
       1443;2024121512;    1;  20;   3;eor
       1443;2024121518;    1;  20;   3;eor
       1443;2024121600;    1;  20;   3;eor
       1443;2024121606;    1;  20;   4;eor
       1443;2024121612;    1;  20;   3;eor
       1443;2024121618;    1;  32;   1;eor
       1443;2024121700;    1;  28;   1;eor
       1443;2024121706;    1;  20;   1;eor
       1443;2024121712;    1;  32;   1;eor
       1443;2024121718;    1;  28;   1;eor
       1443;2024121800;    1;  24;   1;eor
       1443;2024121806;    1;  20;   4;eor
       1443;2024121812;    1;  20;   3;eor
       1443;2024121818;    1;  20;   4;eor
       1443;2024121900;    1;  16;   4;eor
       1443;2024121906;    1;  20;   4;eor
       1443;2024121912;    1;  20;   5;eor
       1443;2024121918;    1;  24;   2;eor
       1443;2024122000;    1;  20;   2;eor
       1443;2024122006;    1;  20;   2;eor
       1443;2024122012;    1;  20;   2;eor
       1443;2024122018;    1;  16;   3;eor
       1443;2024122100;    1;  20;   3;eor
       1443;2024122106;    1;  20;   2;eor
       1443;2024122112;    1;  20;   3;eor
       1443;2024122118;    1;  20;   4;eor
       1443;2024122200;    1;  20;   5;eor
       1443;2024122206;    1;  20;   4;eor
       1443;2024122212;    1;  20;   3;eor
       1443;2024122218;    1;  20;   2;eor
       1443;2024122300;    1;  20;   3;eor
       1443;2024122306;    1;  20;   3;eor
       1443;2024122312;    1;  16;   1;eor
       1443;2024122318;    1;  16;   2;eor
       1443;2024122400;    1;  16;   1;eor
       1443;2024122406;    1;  32;   1;eor
       1443;2024122412;    1;  32;   1;eor
       1443;2024122418;    1;  32;   1;eor
       1443;2024122500;    1;  32;   1;eor
       1443;2024122506;    1;  32;   2;eor
       1443;2024122512;    1;  32;   1;eor
       1443;2024122518;    1;   4;   1;eor
       1443;2024122600;    1;  28;   1;eor
       1443;2024122606;    1;  32;   1;eor
       1443;2024122612;    1;  32;   1;eor
       1443;2024122618;    1;   8;   1;eor
       1443;2024122700;    1;  28;   1;eor
       1443;2024122706;    1;  32;   1;eor
       1443;2024122712;    1;  28;   1;eor
       1443;2024122718;    1;   0;   0;eor
       1443;2024122800;    1;  28;   1;eor
       1443;2024122806;    1;   0;   0;eor
       1443;2024122812;    1;  28;   1;eor
       1443;2024122818;    1;  28;   2;eor
       1443;2024122900;    1;  32;   1;eor
       1443;2024122906;    1;  28;   1;eor
       1443;2024122912;    1;   8;   1;eor
       1443;2024122918;    1;  20;   1;eor
       1443;2024123000;    1;  20;   2;eor
       1443;2024123006;    1;  24;   1;eor
       1443;2024123012;    1;  24;   2;eor
       1443;2024123018;    1;  24;   1;eor
       1443;2024123100;    1;  20;   1;eor
       1443;2024123106;    1;  24;   1;eor
       1443;2024123112;    1;   4;   1;eor
       1443;2024123118;    1;   4;   1;eor
       1443;2025010100;    1;   4;   2;eor
       1443;2025010106;    1;  20;   2;eor
       1443;2025010112;    1;  20;   4;eor
       1443;2025010118;    1;  24;   2;eor
       1443;2025010200;    1;  20;   3;eor
       1443;2025010206;    1;  20;   4;eor
       1443;2025010212;    1;  20;   4;eor
       1443;2025010218;    1;   4;   1;eor
       1443;2025010300;    1;  28;   1;eor
       1443;2025010306;    1;  20;   2;eor
       1443;2025010312;    1;  24;   2;eor
       1443;2025010318;    1;  20;   1;eor
       1443;2025010400;    1;  32;   1;eor
       1443;2025010406;    1;  24;   1;eor
       1443;2025010412;    1;  28;   1;eor
       1443;2025010418;    1;  20;   2;eor
       1443;2025010500;    1;  20;   2;eor
       1443;2025010506;    1;  20;   4;eor
       1443;2025010512;    1;  20;   3;eor
       1443;2025010518;    1;  16;   3;eor
       1443;2025010600;    1;  16;   3;eor
       1443;2025010606;    1;  16;   3;eor
       1443;2025010612;    1;  16;   5;eor
       1443;2025010618;    1;  20;   4;eor
       1443;2025010700;    1;  20;   4;eor
       1443;2025010706;    1;  20;   4;eor
       1443;2025010712;    1;  24;   4;eor
       1443;2025010718;    1;  20;   3;eor
       1443;2025010800;    1;  20;   2;eor
       1443;2025010806;    1;  32;   2;eor
       1443;2025010812;    1;  28;   1;eor
       1443;2025010818;    1;   8;   1;eor
       1443;2025010900;    1;  20;   5;eor
       1443;2025010906;    1;  20;   4;eor
       1443;2025010912;    1;  20;   5;eor
       1443;2025010918;    1;  32;   4;eor
       1443;2025011000;    1;  20;   2;eor
       1443;2025011006;    1;  20;   3;eor
       1443;2025011012;    1;  24;   2;eor
       1443;2025011018;    1;   4;   1;eor
       1443;2025011100;    1;   0;   0;eor
       1443;2025011106;    1;  32;   1;eor
       1443;2025011112;    1;  28;   1;eor
       1443;2025011118;    1;   4;   1;eor
       1443;2025011200;    1;  28;   1;eor
       1443;2025011206;    1;  32;   1;eor
       1443;2025011212;    1;  32;   2;eor
       1443;2025011218;    1;  32;   2;eor
       1443;2025011300;    1;  32;   1;eor
       1443;2025011306;    1;  16;   1;eor
       1443;2025011312;    1;  32;   3;eor
       1443;2025011318;    1;  24;   1;eor
       1443;2025011400;    1;  32;   1;eor
       1443;2025011406;    1;  16;   1;eor
       1443;2025011412;    1;  32;   1;eor
       1443;2025011418;    1;  16;   1;eor
       1443;2025011500;    1;  16;   1;eor
       1443;2025011506;    1;  20;   1;eor
       1443;2025011512;    1;  32;   1;eor
       1443;2025011518;    1;  32;   2;eor
       1443;2025011600;    1;  28;   1;eor
       1443;2025011606;    1;  28;   1;eor
       1443;2025011612;    1;  20;   2;eor
       1443;2025011618;    1;  28;   1;eor
       1443;2025011700;    1;  32;   1;eor
       1443;2025011706;    1;  32;   1;eor
       1443;2025011712;    1;  32;   2;eor
       1443;2025011718;    1;  32;   1;eor
       1443;2025011800;    1;  28;   1;eor
       1443;2025011806;    1;  24;   1;eor
       1443;2025011812;    1;  28;   2;eor
       1443;2025011818;    1;   0;   0;eor
       1443;2025011900;    1;  20;   1;eor
       1443;2025011906;    1;  20;   1;eor
       1443;2025011912;    1;  24;   1;eor
       1443;2025011918;    1;  32;   1;eor
       1443;2025012000;    1;  28;   1;eor
       1443;2025012006;    1;  28;   1;eor
       1443;2025012012;    1;  28;   2;eor
       1443;2025012018;    1;  24;   1;eor
       1443;2025012100;    1;  32;   1;eor
       1443;2025012106;    1;  32;   1;eor
       1443;2025012112;    1;  28;   1;eor
       1443;2025012118;    1;  32;   2;eor
       1443;2025012200;    1;  32;   1;eor
       1443;2025012206;    1;  28;   1;eor
       1443;2025012212;    1;  32;   1;eor
       1443;2025012218;    1;   8;   1;eor
       1443;2025012300;    1;   8;   1;eor
       1443;2025012306;    1;  20;   4;eor
       1443;2025012312;    1;  16;   4;eor
       1443;2025012318;    1;  16;   3;eor
       1443;2025012400;    1;  20;   4;eor
       1443;2025012406;    1;  24;   1;eor
       1443;2025012412;    1;  16;   2;eor
       1443;2025012418;    1;  16;   2;eor
       1443;2025012500;    1;  16;   1;eor
       1443;2025012506;    1;  16;   3;eor
       1443;2025012512;    1;  16;   3;eor
       1443;2025012518;    1;  12;   2;eor
       1443;2025012600;    1;  20;   5;eor
       1443;2025012606;    1;  20;   5;eor
       1443;2025012612;    1;  20;   4;eor
       1443;2025012618;    1;   8;   2;eor
       1443;2025012700;    1;  20;   4;eor
       1443;2025012706;    1;  16;   5;eor
       1443;2025012712;    1;  16;   4;eor
       1443;2025012718;    1;  12;   1;eor
       1443;2025012800;    1;  12;   2;eor
       1443;2025012806;    1;  16;   4;eor
       1443;2025012812;    1;  20;   4;eor
       1443;2025012818;    1;  20;   4;eor
       1443;2025012900;    1;  20;   4;eor
       1443;2025012906;    1;  20;   4;eor
       1443;2025012912;    1;  24;   4;eor
       1443;2025012918;    1;  32;   1;eor
       1443;2025013000;    1;  32;   1;eor
       1443;2025013006;    1;  16;   2;eor
       1443;2025013012;    1;  20;   2;eor
       1443;2025013018;    1;  16;   3;eor
       1443;2025013100;    1;  20;   2;eor
       1443;2025013106;    1;  32;   2;eor
       1443;2025013112;    1;  32;   2;eor
       1443;2025013118;    1;  32;   1;eor
       1443;2025020100;    1;  32;   2;eor
       1443;2025020106;    1;   4;   1;eor
       1443;2025020112;    1;  28;   2;eor
       1443;2025020118;    1;  12;   2;eor
       1443;2025020200;    1;  12;   2;eor
       1443;2025020206;    1;  20;   1;eor
       1443;2025020212;    1;  28;   2;eor
       1443;2025020218;    1;  32;   2;eor
       1443;2025020300;    1;  28;   1;eor
       1443;2025020306;    1;  12;   2;eor
       1443;2025020312;    1;  32;   1;eor
       1443;2025020318;    1;  24;   2;eor
       1443;2025020400;    1;  16;   2;eor
       1443;2025020406;    1;  12;   2;eor
       1443;2025020412;    1;  24;   1;eor
       1443;2025020418;    1;  32;   1;eor
