Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 26, 2015;Jun 27, 2015;12,336.00;14,370.25;160.25;30,722.00;216.00;31,044.75;55,505.75;0.00;10,262.25;3,192.00
Jun 27, 2015;Jun 28, 2015;12,336.00;14,700.00;1,506.00;19,508.50;216.00;30,936.50;5,451.75;0.00;8,044.75;3,192.00
Jun 28, 2015;Jun 29, 2015;12,336.00;14,574.50;401.00;31,610.75;216.00;31,054.50;3,838.50;0.00;6,441.75;3,192.00
Jun 29, 2015;Jun 30, 2015;12,336.00;15,054.75;268.00;27,747.50;216.00;30,927.50;44,013.50;0.00;14,033.00;3,192.00
Jun 30, 2015;Jul 1, 2015;12,336.00;15,287.25;283.50;33,127.00;216.00;30,745.00;51,823.00;0.00;17,311.00;3,192.00
Jul 1, 2015;Jul 2, 2015;12,336.00;15,212.25;1,308.00;33,202.50;216.00;30,704.50;47,015.00;0.00;18,268.25;3,192.00
Jul 2, 2015;Jul 3, 2015;12,336.00;15,684.50;1,362.25;32,443.25;216.00;30,549.50;44,154.75;3,299.75;17,470.00;3,314.50
Jul 3, 2015;Jul 4, 2015;12,336.00;14,627.00;794.00;27,777.25;216.00;30,373.25;44,451.25;3,586.50;17,693.75;3,192.00
Jul 4, 2015;Jul 5, 2015;12,336.00;14,985.25;1,203.50;30,659.00;216.00;30,354.25;32,929.25;0.00;12,390.00;3,192.00
Jul 5, 2015;Jul 6, 2015;12,336.00;14,847.50;880.75;30,474.50;216.00;30,358.25;25,624.75;0.00;10,487.00;3,192.00
Jul 6, 2015;Jul 7, 2015;12,336.00;14,671.50;1,628.00;30,532.00;216.00;30,682.50;34,717.00;15.00;14,450.25;3,192.00
Jul 7, 2015;Jul 8, 2015;12,336.00;13,843.75;1,435.25;29,926.50;216.00;30,490.75;45,024.25;0.00;12,456.25;3,192.00
Jul 8, 2015;Jul 9, 2015;12,336.00;14,056.00;5,638.00;22,300.00;216.00;30,861.75;33,927.00;0.00;11,965.50;3,529.75
Jul 9, 2015;Jul 10, 2015;12,336.00;13,262.00;3,434.00;20,270.00;216.00;31,137.25;36,843.00;4,396.75;8,754.75;3,192.00
Jul 10, 2015;Jul 11, 2015;12,336.00;14,266.00;256.75;34,380.75;216.00;31,103.50;41,633.00;2,777.25;8,766.00;3,192.00
Jul 11, 2015;Jul 12, 2015;12,336.00;13,821.00;2,421.00;32,376.50;216.00;31,027.00;17,549.25;0.00;9,130.50;3,192.00
Jul 12, 2015;Jul 13, 2015;12,336.00;13,570.50;2,163.25;28,614.50;216.00;30,985.50;14,378.25;0.00;6,865.50;3,192.00
Jul 13, 2015;Jul 14, 2015;12,336.00;12,963.75;1,186.50;13,567.75;216.00;31,000.00;40,147.75;0.00;12,178.50;3,192.00
Jul 14, 2015;Jul 15, 2015;12,336.00;13,861.00;2,524.75;22,815.25;216.00;30,882.50;43,008.00;0.00;11,548.25;3,192.00
Jul 15, 2015;Jul 16, 2015;12,336.00;13,276.25;217.50;29,662.75;216.00;30,826.50;47,931.00;0.00;14,354.25;3,192.00
Jul 16, 2015;Jul 17, 2015;12,336.00;13,032.25;190.25;30,512.25;216.00;30,762.00;47,170.75;0.00;14,405.25;3,192.00
Jul 17, 2015;Jul 18, 2015;12,336.00;12,398.00;1,406.50;26,182.25;216.00;30,681.75;46,884.50;0.00;15,270.00;3,192.00
Jul 18, 2015;Jul 19, 2015;12,336.00;12,543.00;2,002.00;18,487.00;216.00;30,689.50;42,189.50;1,720.75;8,699.50;3,192.00
Jul 19, 2015;Jul 20, 2015;12,336.00;12,392.50;3,165.50;19,300.75;216.00;30,736.75;25,468.25;1,320.50;7,017.25;3,192.00
Jul 20, 2015;Jul 21, 2015;12,336.00;12,866.25;682.00;22,574.25;216.00;30,735.00;41,228.00;4,203.25;15,455.50;3,192.00
Jul 21, 2015;Jul 22, 2015;12,336.00;12,644.75;529.50;29,425.00;216.00;30,634.50;46,615.75;6,866.50;13,105.75;3,825.00
Jul 22, 2015;Jul 23, 2015;12,336.00;12,180.00;923.00;24,873.75;216.00;30,575.75;46,187.25;4,899.75;10,489.25;3,987.25
Jul 23, 2015;Jul 24, 2015;12,336.00;12,380.50;828.50;18,387.75;216.00;30,736.50;46,981.75;5,804.50;7,415.75;3,192.00
Jul 24, 2015;Jul 25, 2015;12,336.00;11,651.00;766.25;29,638.50;216.00;48,473.00;38,313.25;0.00;6,935.00;3,192.00
Jul 25, 2015;Jul 26, 2015;12,336.00;11,407.00;8,152.25;27,403.50;216.00;61,103.75;3,136.25;0.00;4,665.25;3,192.00
Jul 26, 2015;Jul 27, 2015;12,336.00;11,522.25;1,217.00;27,194.75;216.00;61,716.75;2,588.50;0.00;6,907.25;3,192.00
Jul 27, 2015;Jul 28, 2015;12,336.00;11,182.50;7,825.00;21,544.50;216.00;63,206.00;1,457.25;0.00;5,752.00;3,192.00
Jul 28, 2015;Jul 29, 2015;12,336.00;11,596.50;6,585.75;20,188.75;216.00;63,357.00;12,754.25;0.00;8,138.75;3,192.00
Jul 29, 2015;Jul 30, 2015;12,336.00;11,600.00;2,569.00;11,671.25;216.00;63,436.50;14,106.75;0.00;6,981.25;3,290.50
Jul 30, 2015;Jul 31, 2015;12,336.00;10,430.75;1,557.25;24,969.75;216.00;63,402.25;18,816.25;0.00;7,099.00;3,192.00
Jul 31, 2015;Aug 1, 2015;12,336.00;10,810.50;1,323.50;31,844.25;216.00;63,358.50;3,037.50;0.00;6,026.25;3,192.00
Aug 1, 2015;Aug 2, 2015;12,336.00;10,703.75;1,665.00;16,069.75;216.00;63,299.75;648.50;0.00;7,672.00;3,192.00
Aug 2, 2015;Aug 3, 2015;12,336.00;11,067.00;707.50;28,957.00;216.00;62,597.25;0.00;0.00;6,510.50;3,192.00
Aug 3, 2015;Aug 4, 2015;12,336.00;10,009.75;1,303.00;31,314.00;216.00;63,122.75;3,793.25;0.00;8,996.00;3,192.00
Aug 4, 2015;Aug 5, 2015;12,336.00;10,164.50;2,976.25;19,120.50;216.00;63,268.50;8,450.50;1,445.75;8,276.75;3,192.00
Aug 5, 2015;Aug 6, 2015;12,336.00;9,922.50;540.50;29,032.00;216.00;63,204.75;20,719.50;0.00;8,473.50;3,192.00
Aug 6, 2015;Aug 7, 2015;12,336.00;10,566.75;1,002.50;27,730.50;216.00;62,837.00;13,876.25;47.50;9,878.75;3,192.00
Aug 7, 2015;Aug 8, 2015;12,336.00;9,882.75;777.25;27,609.75;216.00;62,729.50;26,778.25;0.00;7,154.50;3,192.00
Aug 8, 2015;Aug 9, 2015;12,336.00;10,204.00;2,138.25;27,280.25;216.00;62,496.50;1,852.75;0.00;7,006.75;3,192.00
Aug 9, 2015;Aug 10, 2015;12,336.00;9,358.25;2,665.50;24,214.50;216.00;62,535.25;630.00;0.00;7,464.25;3,192.00
Aug 10, 2015;Aug 11, 2015;12,336.00;10,547.00;1,281.75;19,561.25;216.00;62,452.75;30,182.25;0.00;11,805.00;3,192.00
Aug 11, 2015;Aug 12, 2015;12,336.00;10,563.75;1,128.25;24,916.00;216.00;62,505.50;45,246.75;0.00;9,345.00;3,192.00
Aug 12, 2015;Aug 13, 2015;12,336.00;10,515.00;1,014.00;26,257.75;216.00;62,495.50;45,960.00;1,840.25;10,604.50;3,192.00
Aug 13, 2015;Aug 14, 2015;12,336.00;9,367.50;2,676.75;27,640.25;216.00;62,467.25;36,162.00;2,901.50;7,180.00;3,192.00
Aug 14, 2015;Aug 15, 2015;12,336.00;9,062.75;1,641.00;18,388.00;216.00;62,622.75;26,500.50;0.00;7,671.25;3,192.00
Aug 15, 2015;Aug 16, 2015;12,336.00;9,376.00;2,024.75;14,762.75;216.00;62,873.25;336.50;0.00;5,960.00;3,192.00
Aug 16, 2015;Aug 17, 2015;12,336.00;10,725.75;1,708.00;8,341.00;216.00;63,156.25;2,110.25;0.00;4,683.25;3,192.00
Aug 17, 2015;Aug 18, 2015;12,336.00;11,102.25;1,336.50;11,084.00;216.00;63,381.50;21,168.00;0.00;7,203.50;3,192.00
Aug 18, 2015;Aug 19, 2015;12,336.00;10,723.00;499.75;21,870.75;216.00;63,665.50;18,605.50;0.00;6,741.75;3,192.00
Aug 19, 2015;Aug 20, 2015;12,336.00;11,194.25;185.25;11,643.75;216.00;63,592.50;10,867.25;0.00;5,930.50;3,192.00
Aug 20, 2015;Aug 21, 2015;12,336.00;11,858.50;148.00;17,573.50;216.00;63,372.25;22,822.00;0.00;4,056.00;3,463.00
Aug 21, 2015;Aug 22, 2015;12,336.00;10,988.75;341.00;26,650.50;216.00;63,275.75;7,214.50;0.00;6,403.00;3,192.00
Aug 22, 2015;Aug 23, 2015;12,336.00;10,986.50;1,703.50;28,798.75;216.00;63,149.25;1,815.75;0.00;5,159.00;3,192.00
Aug 23, 2015;Aug 24, 2015;12,336.00;10,497.25;3,476.75;20,698.25;216.00;62,648.25;0.00;0.00;8,293.75;3,252.50
Aug 24, 2015;Aug 25, 2015;12,336.00;10,098.50;3,325.00;12,381.50;216.00;62,831.00;4,924.75;307.25;10,256.50;3,608.75
Aug 25, 2015;Aug 26, 2015;12,336.00;10,902.00;4,657.25;28,193.75;216.00;63,138.75;3,216.25;0.00;7,582.00;3,192.00
Aug 26, 2015;Aug 27, 2015;12,336.00;10,649.50;1,818.25;29,128.75;216.00;62,968.75;3,644.75;0.00;8,748.00;3,192.00
Aug 27, 2015;Aug 28, 2015;12,336.00;10,587.00;4,004.75;26,076.50;216.00;62,601.00;37,022.50;1,103.25;12,919.25;3,429.00
Aug 28, 2015;Aug 29, 2015;12,336.00;10,665.75;2,503.75;15,660.00;216.00;62,118.00;63,611.75;0.00;11,981.75;3,192.00
Aug 29, 2015;Aug 30, 2015;12,336.00;9,892.50;857.50;27,309.50;216.00;62,031.50;4,801.50;0.00;7,441.00;3,192.00
Aug 30, 2015;Aug 31, 2015;12,336.00;9,976.75;727.50;26,914.25;216.00;61,683.00;9,726.50;0.00;7,327.50;3,192.00
Aug 31, 2015;Sep 1, 2015;12,336.00;11,007.50;1,337.25;26,592.00;216.00;61,510.75;61,546.50;129.75;15,231.25;3,439.00
Sep 1, 2015;Sep 2, 2015;12,336.00;11,220.25;3,647.50;11,190.00;216.00;61,806.50;66,052.25;2,296.75;11,865.75;3,817.00
Sep 2, 2015;Sep 3, 2015;12,336.00;10,937.75;261.75;18,832.50;216.00;61,939.00;52,955.25;0.00;7,222.75;3,192.00
Sep 3, 2015;Sep 4, 2015;12,336.00;10,623.00;455.75;14,010.50;216.00;61,845.00;50,494.75;0.00;10,201.00;3,469.25
Sep 4, 2015;Sep 5, 2015;12,336.00;10,678.50;1,293.50;22,066.00;216.00;61,898.00;38,261.25;0.00;6,683.00;3,192.00
Sep 5, 2015;Sep 6, 2015;12,336.00;10,597.75;3,207.50;16,149.50;216.00;60,296.00;11,335.50;0.00;5,849.50;3,192.00
Sep 6, 2015;Sep 7, 2015;12,336.00;11,007.00;3,514.00;17,255.50;216.00;57,243.75;9,332.50;0.00;5,387.50;3,192.00
Sep 7, 2015;Sep 8, 2015;12,336.00;10,536.00;1,768.50;13,232.75;216.00;61,868.75;36,364.00;0.00;8,305.00;3,192.00
Sep 8, 2015;Sep 9, 2015;12,336.00;10,234.00;707.25;19,133.25;216.00;61,799.25;57,569.25;0.00;6,970.00;3,192.00
Sep 9, 2015;Sep 10, 2015;12,336.00;9,376.25;2,533.75;24,502.75;216.00;61,786.00;63,629.00;0.00;5,096.25;3,192.00
Sep 10, 2015;Sep 11, 2015;12,336.00;9,545.00;4,323.25;24,543.00;216.00;61,721.00;49,029.25;0.00;7,560.50;3,192.00
Sep 11, 2015;Sep 12, 2015;12,336.00;9,332.25;1,451.75;24,379.25;216.00;61,283.75;38,943.50;0.00;10,322.75;3,192.00
Sep 12, 2015;Sep 13, 2015;12,336.00;9,293.00;2,066.75;21,136.50;216.00;61,196.00;7,838.00;0.00;6,467.75;3,192.00
Sep 13, 2015;Sep 14, 2015;12,336.00;8,947.50;1,369.25;11,468.25;216.00;60,467.00;13,638.25;0.00;4,196.75;3,192.00
Sep 14, 2015;Sep 15, 2015;12,336.00;9,681.50;4,302.75;13,282.25;216.00;60,609.25;31,564.75;0.00;9,406.00;3,192.00
Sep 15, 2015;Sep 16, 2015;12,336.00;10,267.75;3,913.50;11,624.25;216.00;60,784.75;24,650.25;0.00;8,158.50;3,192.00
Sep 16, 2015;Sep 17, 2015;12,336.00;10,364.50;4,014.25;6,983.75;216.00;60,711.25;21,858.75;0.00;10,368.50;3,192.00
Sep 17, 2015;Sep 18, 2015;12,336.00;10,744.25;4,526.50;5,038.25;216.00;60,636.00;8,681.25;0.00;6,971.50;3,445.00
Sep 18, 2015;Sep 19, 2015;12,336.00;10,859.00;1,788.75;11,287.25;216.00;60,774.50;47,797.50;0.00;5,550.75;3,192.00
Sep 19, 2015;Sep 20, 2015;12,336.00;10,837.50;2,172.50;15,184.50;216.00;60,808.75;7,741.75;0.00;5,567.25;3,192.00
Sep 20, 2015;Sep 21, 2015;12,336.00;11,030.00;667.75;12,721.00;216.00;60,374.50;2,758.75;0.00;4,599.75;3,192.00
Sep 21, 2015;Sep 22, 2015;12,336.00;9,667.25;426.25;25,272.00;216.00;60,657.75;37,576.25;0.00;8,082.25;3,192.00
Sep 22, 2015;Sep 23, 2015;12,336.00;9,835.50;3,488.50;6,856.25;216.00;60,773.25;53,708.50;0.00;8,032.00;3,192.00
Sep 23, 2015;Sep 24, 2015;12,336.00;11,010.75;2,349.00;7,706.75;216.00;60,456.50;69,647.50;0.00;8,338.25;3,192.00
Sep 24, 2015;Sep 25, 2015;12,336.00;11,026.50;537.00;16,439.00;216.00;59,840.75;45,689.50;0.00;5,624.00;3,192.00
Sep 25, 2015;Sep 26, 2015;12,336.00;11,087.00;311.50;15,238.00;216.00;45,972.75;60,427.75;0.00;9,479.25;3,192.00
Sep 26, 2015;Sep 27, 2015;12,336.00;10,149.00;2,013.25;15,191.50;216.00;31,645.75;16,183.25;0.00;6,163.25;3,192.00
Sep 27, 2015;Sep 28, 2015;12,336.00;9,453.00;4,616.50;20,522.00;216.00;32,077.25;4,204.75;0.00;6,158.50;3,192.00
Sep 28, 2015;Sep 29, 2015;12,336.00;10,059.00;6,006.00;19,744.75;216.00;32,331.00;39,459.50;0.00;9,668.25;3,192.00
Sep 29, 2015;Sep 30, 2015;12,336.00;10,503.00;9,892.00;23,079.00;216.00;32,279.50;41,096.00;139.50;9,448.75;3,324.50
Sep 30, 2015;Oct 1, 2015;12,336.00;9,195.75;8,346.75;24,019.50;216.00;32,191.75;52,339.75;0.00;11,914.00;3,192.00
Oct 1, 2015;Oct 2, 2015;12,336.00;9,957.75;7,035.25;23,837.75;216.00;32,140.00;61,412.50;42.25;10,904.00;3,192.00
Oct 2, 2015;Oct 3, 2015;12,336.00;8,195.00;4,304.25;22,712.00;216.00;32,681.50;63,197.25;0.00;10,727.25;3,192.00
Oct 3, 2015;Oct 4, 2015;12,336.00;8,854.00;1,127.75;19,660.25;216.00;32,442.75;5,412.50;0.00;6,252.25;3,192.00
Oct 4, 2015;Oct 5, 2015;12,336.00;8,970.75;1,027.00;7,718.25;216.00;32,603.00;8,385.75;0.00;4,588.25;3,192.00
Oct 5, 2015;Oct 6, 2015;12,336.00;9,055.25;2,283.50;12,590.25;216.00;32,456.25;53,753.00;370.50;8,614.75;3,542.75
Oct 6, 2015;Oct 7, 2015;12,336.00;10,595.00;2,592.25;9,021.25;216.00;32,608.25;62,695.50;792.75;11,288.75;3,316.00
Oct 7, 2015;Oct 8, 2015;12,336.00;10,167.50;2,460.50;8,978.25;216.00;32,656.00;63,081.25;795.00;8,032.50;3,192.00
Oct 8, 2015;Oct 9, 2015;12,336.00;9,946.25;607.25;11,338.00;216.00;32,940.25;71,115.75;4,929.00;9,853.75;3,192.00
Oct 9, 2015;Oct 10, 2015;12,336.00;9,958.25;667.00;11,557.50;216.00;32,967.50;59,656.75;5,927.25;9,814.75;3,192.00
Oct 10, 2015;Oct 11, 2015;12,336.00;9,410.50;2,537.75;5,543.25;216.00;32,111.50;11,473.75;0.00;6,980.75;3,192.00
Oct 11, 2015;Oct 12, 2015;12,336.00;9,317.75;3,463.50;11,839.25;216.00;31,415.50;2,909.50;0.00;5,861.25;3,192.00
Oct 12, 2015;Oct 13, 2015;12,336.00;7,882.25;2,717.50;16,885.50;216.00;32,485.25;49,306.50;0.00;6,905.75;3,192.00
Oct 13, 2015;Oct 14, 2015;12,336.00;7,486.25;918.25;7,525.50;216.00;32,682.25;64,161.25;919.00;13,557.50;3,192.00
Oct 14, 2015;Oct 15, 2015;12,336.00;7,852.50;488.75;5,215.75;216.00;32,483.75;70,103.75;698.75;12,635.75;3,827.50
Oct 15, 2015;Oct 16, 2015;12,336.00;7,418.00;582.25;2,514.25;216.00;32,448.00;62,789.75;4,672.75;11,140.00;3,502.75
Oct 16, 2015;Oct 17, 2015;12,336.00;8,770.50;414.50;3,082.50;216.00;32,410.75;60,003.25;6,526.00;10,092.25;3,597.50
Oct 17, 2015;Oct 18, 2015;12,336.00;9,621.50;250.25;4,974.75;216.00;32,593.75;35,299.75;0.00;5,882.00;3,192.00
Oct 18, 2015;Oct 19, 2015;12,336.00;8,711.75;72.50;4,745.75;216.00;32,447.75;36,023.00;0.00;6,818.00;3,192.00
Oct 19, 2015;Oct 20, 2015;12,336.00;9,574.50;110.75;8,936.00;216.00;32,109.25;67,889.00;5,405.25;8,216.00;3,192.00
Oct 20, 2015;Oct 21, 2015;12,336.00;9,368.75;202.75;8,087.75;216.00;33,055.50;64,850.25;6,276.50;6,769.00;3,666.75
Oct 21, 2015;Oct 22, 2015;12,336.00;9,667.25;73.50;8,664.00;216.00;60,833.00;65,699.25;0.00;7,060.25;3,570.50
Oct 22, 2015;Oct 23, 2015;12,336.00;8,542.50;1,983.75;7,017.00;216.00;64,430.75;58,309.50;0.00;6,661.50;3,492.50
Oct 23, 2015;Oct 24, 2015;12,336.00;8,134.00;780.25;6,114.25;216.00;64,353.50;51,658.75;213.25;11,370.25;3,192.00
Oct 24, 2015;Oct 25, 2015;12,336.00;8,113.00;2,339.00;12,810.50;216.00;64,291.25;27,867.75;0.00;4,937.75;3,192.00
Oct 25, 2015;Oct 26, 2015;12,850.00;8,549.75;1,750.25;6,171.75;225.00;66,627.00;28,891.00;0.00;4,741.25;3,325.00
Oct 26, 2015;Oct 27, 2015;12,336.00;8,412.25;2,483.50;10,472.75;216.00;64,514.50;61,415.25;0.00;6,592.75;3,192.00
Oct 27, 2015;Oct 28, 2015;12,336.00;8,115.75;1,258.75;6,346.25;216.00;64,330.75;64,637.50;0.00;9,867.75;3,486.50
Oct 28, 2015;Oct 29, 2015;12,336.00;6,142.25;676.75;7,187.00;216.00;64,283.25;65,543.75;144.50;8,086.25;3,746.25
Oct 29, 2015;Oct 30, 2015;12,336.00;6,114.50;740.75;3,737.25;216.00;64,308.00;68,538.75;5,389.75;11,839.50;3,314.50
Oct 30, 2015;Oct 31, 2015;12,336.00;6,752.00;2,136.25;4,703.25;216.00;64,444.75;66,810.75;828.25;6,111.50;3,192.00
Oct 31, 2015;Nov 1, 2015;12,336.00;7,433.50;2,535.50;6,554.50;216.00;64,368.00;20,835.50;0.00;4,751.75;3,192.00
Nov 1, 2015;Nov 2, 2015;12,336.00;7,634.25;1,656.00;9,169.00;216.00;64,375.25;13,705.50;0.00;4,254.00;3,192.00
Nov 2, 2015;Nov 3, 2015;12,336.00;8,221.75;1,332.00;10,823.50;216.00;64,120.50;41,755.75;100.75;8,150.75;3,192.00
Nov 3, 2015;Nov 4, 2015;12,336.00;7,134.25;894.50;9,164.50;216.00;64,251.75;52,484.75;167.50;9,524.50;3,912.50
Nov 4, 2015;Nov 5, 2015;12,336.00;6,339.50;988.50;11,668.75;216.00;64,037.50;52,423.25;246.00;6,730.25;3,588.00
Nov 5, 2015;Nov 6, 2015;12,336.00;6,025.25;404.25;13,846.50;216.00;63,810.75;46,984.25;197.75;4,864.25;4,442.00
Nov 6, 2015;Nov 7, 2015;12,336.00;5,871.75;2,668.00;7,849.50;216.00;63,481.00;31,678.25;762.00;4,180.75;3,546.00
Nov 7, 2015;Nov 8, 2015;12,336.00;6,068.00;2,809.75;6,949.75;216.00;62,972.75;6,239.25;0.00;4,501.50;3,192.00
Nov 8, 2015;Nov 9, 2015;12,336.00;5,718.50;2,452.50;11,615.00;216.00;61,555.00;2,232.75;0.00;6,709.25;3,192.00
Nov 9, 2015;Nov 10, 2015;12,336.00;5,846.75;9,437.75;5,213.50;216.00;62,555.75;21,243.00;120.50;8,396.75;3,192.00
Nov 10, 2015;Nov 11, 2015;12,336.00;5,830.25;5,296.00;11,446.75;216.00;63,219.50;35,993.75;4,907.25;6,130.00;3,192.00
Nov 11, 2015;Nov 12, 2015;12,336.00;5,635.50;1,766.50;12,546.75;216.00;63,056.75;30,004.25;701.50;4,661.50;3,192.00
Nov 12, 2015;Nov 13, 2015;12,336.00;6,155.00;1,793.00;9,897.50;216.00;63,058.50;26,998.75;504.50;6,338.00;3,252.00
Nov 13, 2015;Nov 14, 2015;12,336.00;7,105.00;6,047.50;6,629.00;216.00;63,206.00;14,627.25;0.00;7,560.00;3,192.00
Nov 14, 2015;Nov 15, 2015;12,336.00;7,000.25;7,690.50;8,710.00;216.00;63,623.50;26,066.75;0.00;5,656.00;3,192.00
Nov 15, 2015;Nov 16, 2015;12,336.00;7,068.25;11,719.25;7,400.25;216.00;63,652.25;4,639.50;0.00;4,443.75;3,192.00
Nov 16, 2015;Nov 17, 2015;12,336.00;6,932.00;6,496.25;12,547.75;216.00;63,206.50;23,776.50;0.00;6,759.00;3,192.00
Nov 17, 2015;Nov 18, 2015;12,336.00;7,394.25;10,437.50;2,096.75;216.00;63,214.50;18,477.75;0.00;8,249.25;3,192.00
Nov 18, 2015;Nov 19, 2015;12,336.00;7,325.25;11,335.00;9,797.50;216.00;61,898.75;18,157.25;11.50;9,056.00;3,322.25
Nov 19, 2015;Nov 20, 2015;12,336.00;6,919.00;13,062.00;5,567.75;216.00;63,180.50;15,692.00;130.00;10,389.50;3,441.00
Nov 20, 2015;Nov 21, 2015;12,336.00;8,195.25;5,150.25;566.75;216.00;63,064.25;21,899.25;334.00;8,332.00;3,465.00
Nov 21, 2015;Nov 22, 2015;12,336.00;12,758.50;3,139.00;4,837.50;216.00;64,072.75;5,015.25;0.00;6,479.00;3,192.00
Nov 22, 2015;Nov 23, 2015;12,336.00;10,853.25;2,779.50;3,532.50;216.00;64,469.75;4,657.50;193.75;7,893.00;3,539.00
Nov 23, 2015;Nov 24, 2015;12,336.00;9,555.00;1,322.75;3,627.75;216.00;64,088.50;33,903.25;5,767.75;8,419.50;3,327.00
Nov 24, 2015;Nov 25, 2015;12,336.00;9,647.50;1,989.00;7,182.75;216.00;64,198.00;22,374.75;117.50;4,907.00;3,332.25
Nov 25, 2015;Nov 26, 2015;12,336.00;10,574.00;3,047.50;1,508.00;216.00;64,611.00;39,049.75;6,138.00;12,368.75;3,926.50
Nov 26, 2015;Nov 27, 2015;12,336.00;10,337.00;770.25;1,763.25;216.00;64,435.50;47,520.75;8,260.25;9,279.75;3,382.00
Nov 27, 2015;Nov 28, 2015;12,336.00;10,188.00;293.00;4,669.75;216.00;64,413.75;48,567.75;0.00;7,147.00;3,192.00
Nov 28, 2015;Nov 29, 2015;12,336.00;10,009.00;5,007.75;1,242.75;216.00;64,179.50;18,195.25;0.00;3,858.25;3,192.00
Nov 29, 2015;Nov 30, 2015;12,336.00;9,712.25;11,679.00;1,039.75;216.00;61,284.25;7,281.75;0.00;3,588.00;3,192.00
Nov 30, 2015;Dec 1, 2015;12,336.00;10,976.00;12,787.50;1,249.00;216.00;64,594.50;30,410.50;0.00;7,837.25;3,333.50
Dec 1, 2015;Dec 2, 2015;12,336.00;11,258.50;11,541.50;1,064.25;216.00;64,289.25;40,645.00;627.25;7,060.50;3,192.00
Dec 2, 2015;Dec 3, 2015;12,336.00;11,000.25;1,233.00;3,734.25;216.00;64,432.50;41,112.25;796.00;8,108.75;3,473.75
Dec 3, 2015;Dec 4, 2015;12,336.00;10,906.50;1,161.25;5,397.75;216.00;64,581.50;41,671.00;4,180.50;6,769.00;3,197.75
Dec 4, 2015;Dec 5, 2015;12,336.00;10,387.25;4,869.25;1,695.50;216.00;64,414.25;48,906.50;0.00;4,929.50;3,192.00
Dec 5, 2015;Dec 6, 2015;12,336.00;10,107.50;2,737.50;7,442.00;216.00;63,617.00;45,022.25;0.00;5,132.00;3,192.00
Dec 6, 2015;Dec 7, 2015;12,336.00;9,778.50;6,359.50;8,515.25;216.00;58,324.50;21,872.50;0.00;4,035.00;3,192.00
Dec 7, 2015;Dec 8, 2015;12,336.00;9,600.75;2,111.75;9,403.25;216.00;64,357.75;48,476.00;0.00;7,426.75;3,359.75
Dec 8, 2015;Dec 9, 2015;12,336.00;9,392.25;1,635.25;7,401.00;216.00;64,494.50;40,599.00;207.50;8,727.00;3,381.25
Dec 9, 2015;Dec 10, 2015;12,336.00;9,113.50;2,432.25;3,926.25;216.00;64,354.75;36,001.50;367.25;5,188.75;3,327.75
Dec 10, 2015;Dec 11, 2015;12,336.00;9,352.75;2,509.50;7,850.00;216.00;64,409.00;35,780.50;190.50;5,426.00;3,390.25
Dec 11, 2015;Dec 12, 2015;12,336.00;8,943.75;7,624.75;6,103.25;216.00;64,607.50;36,117.25;271.75;4,872.25;3,192.00
Dec 12, 2015;Dec 13, 2015;12,336.00;8,771.75;5,622.50;4,617.50;216.00;64,424.75;27,460.50;0.00;5,520.25;3,192.00
Dec 13, 2015;Dec 14, 2015;12,336.00;8,311.00;3,818.50;5,902.50;216.00;64,456.50;26,647.50;0.00;5,254.00;3,192.00
Dec 14, 2015;Dec 15, 2015;12,336.00;7,692.00;1,848.00;8,022.75;216.00;64,483.25;53,898.00;311.50;8,531.75;-
Dec 15, 2015;Dec 16, 2015;12,336.00;8,481.50;2,269.50;3,762.25;216.00;64,601.00;58,814.00;852.50;11,180.00;-
Dec 16, 2015;Dec 17, 2015;12,336.00;8,203.50;3,423.50;1,045.75;216.00;64,538.75;51,627.50;726.00;7,864.50;-
Dec 17, 2015;Dec 18, 2015;12,336.00;9,093.00;3,015.50;4,039.50;216.00;64,193.75;41,155.25;231.50;6,733.50;-
Dec 18, 2015;Dec 19, 2015;12,336.00;9,334.50;3,117.25;3,728.75;216.00;57,495.00;39,799.25;0.00;4,860.25;-
Dec 19, 2015;Dec 20, 2015;12,336.00;9,187.50;1,197.50;6,924.50;216.00;63,220.25;14,465.50;0.00;5,781.50;-
Dec 20, 2015;Dec 21, 2015;12,336.00;8,819.00;3,086.25;7,954.25;216.00;63,820.75;7,938.00;0.00;4,717.75;-
Dec 21, 2015;Dec 22, 2015;12,336.00;8,591.75;7,734.00;2,189.75;216.00;62,715.00;17,082.00;0.00;5,672.25;-
Dec 22, 2015;Dec 23, 2015;12,336.00;8,289.00;8,075.25;7,240.75;216.00;60,665.75;8,302.75;0.00;8,405.25;-
Dec 23, 2015;Dec 24, 2015;12,336.00;8,330.75;5,348.00;4,044.75;216.00;64,200.50;3,103.25;0.00;9,539.75;-
Dec 24, 2015;Dec 25, 2015;12,336.00;7,786.25;3,850.25;5,705.25;216.00;60,755.00;23.25;0.00;4,014.50;-
