Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Dec 24, 2019;Dec 25, 2019;132,352.75;107,291.75;11,457.25
Dec 25, 2019;Dec 26, 2019;122,941.00;98,614.75;10,486.50
Dec 26, 2019;Dec 27, 2019;125,081.25;117,672.75;10,142.75
Dec 27, 2019;Dec 28, 2019;139,471.75;133,888.25;10,950.00
Dec 28, 2019;Dec 29, 2019;134,928.50;123,653.00;10,874.00
Dec 29, 2019;Dec 30, 2019;131,002.50;115,618.25;9,359.75
Dec 30, 2019;Dec 31, 2019;145,347.75;132,066.25;10,088.25
Dec 31, 2019;Jan 1, 2020;140,003.50;125,277.50;13,308.00
Jan 1, 2020;Jan 2, 2020;128,229.50;115,340.50;10,043.50
Jan 2, 2020;Jan 3, 2020;157,792.00;149,426.25;7,973.50
Jan 3, 2020;Jan 4, 2020;160,434.75;134,603.50;15,434.50
Jan 4, 2020;Jan 5, 2020;145,911.00;123,142.00;14,541.75
Jan 5, 2020;Jan 6, 2020;135,747.25;127,387.00;5,852.75
Jan 6, 2020;Jan 7, 2020;141,440.50;128,872.75;7,959.50
Jan 7, 2020;Jan 8, 2020;190,470.75;175,087.25;8,943.25
Jan 8, 2020;Jan 9, 2020;199,558.25;185,777.00;7,791.75
Jan 9, 2020;Jan 10, 2020;193,371.25;175,405.75;7,848.00
Jan 10, 2020;Jan 11, 2020;192,876.00;168,048.00;10,259.25
Jan 11, 2020;Jan 12, 2020;159,031.25;151,287.00;7,077.00
Jan 12, 2020;Jan 13, 2020;150,385.75;136,170.75;13,815.00
Jan 13, 2020;Jan 14, 2020;198,133.75;189,196.50;5,688.75
Jan 14, 2020;Jan 15, 2020;204,326.50;177,253.25;10,738.75
Jan 15, 2020;Jan 16, 2020;200,571.00;173,358.75;11,465.75
Jan 16, 2020;Jan 17, 2020;196,732.75;178,959.75;9,457.75
Jan 17, 2020;Jan 18, 2020;197,925.25;180,476.25;11,207.00
Jan 18, 2020;Jan 19, 2020;162,447.50;146,700.75;8,270.50
Jan 19, 2020;Jan 20, 2020;151,147.75;144,782.00;9,236.00
Jan 20, 2020;Jan 21, 2020;202,142.75;184,409.00;8,557.50
Jan 21, 2020;Jan 22, 2020;209,708.75;197,046.00;6,773.75
Jan 22, 2020;Jan 23, 2020;212,141.25;205,743.25;7,121.50
Jan 23, 2020;Jan 24, 2020;210,613.00;202,692.00;7,484.75
Jan 24, 2020;Jan 25, 2020;202,697.75;191,093.00;8,850.50
Jan 25, 2020;Jan 26, 2020;166,066.75;157,416.00;5,858.75
Jan 26, 2020;Jan 27, 2020;151,409.50;142,374.25;7,204.00
Jan 27, 2020;Jan 28, 2020;200,407.50;179,162.25;12,314.50
Jan 28, 2020;Jan 29, 2020;207,472.00;173,882.00;11,936.75
Jan 29, 2020;Jan 30, 2020;209,065.25;181,049.50;9,184.00
Jan 30, 2020;Jan 31, 2020;201,499.25;172,881.00;11,796.25
Jan 31, 2020;Feb 1, 2020;195,129.75;163,363.00;11,776.00
Feb 1, 2020;Feb 2, 2020;156,457.00;123,297.75;16,276.50
Feb 2, 2020;Feb 3, 2020;143,531.75;111,518.50;10,758.75
Feb 3, 2020;Feb 4, 2020;195,710.25;168,159.50;9,658.75
Feb 4, 2020;Feb 5, 2020;204,627.50;172,883.50;11,507.50
Feb 5, 2020;Feb 6, 2020;203,020.00;181,531.50;11,037.75
Feb 6, 2020;Feb 7, 2020;201,965.75;183,995.50;11,170.50
Feb 7, 2020;Feb 8, 2020;197,720.25;173,983.75;10,094.75
Feb 8, 2020;Feb 9, 2020;162,523.75;145,809.00;8,994.50
Feb 9, 2020;Feb 10, 2020;146,090.50;108,794.50;18,106.50
Feb 10, 2020;Feb 11, 2020;191,112.75;154,639.00;7,209.50
Feb 11, 2020;Feb 12, 2020;204,002.25;166,276.25;9,373.00
Feb 12, 2020;Feb 13, 2020;206,693.50;172,771.00;11,986.50
Feb 13, 2020;Feb 14, 2020;203,829.25;179,432.75;10,687.00
Feb 14, 2020;Feb 15, 2020;196,153.25;172,093.75;6,782.00
Feb 15, 2020;Feb 16, 2020;158,487.00;134,118.25;13,932.50
Feb 16, 2020;Feb 17, 2020;141,158.75;110,161.00;15,997.25
Feb 17, 2020;Feb 18, 2020;194,090.75;172,468.75;9,603.00
Feb 18, 2020;Feb 19, 2020;200,835.75;165,925.50;10,584.50
Feb 19, 2020;Feb 20, 2020;202,512.75;168,628.50;10,939.75
Feb 20, 2020;Feb 21, 2020;195,200.50;168,883.25;7,386.75
Feb 21, 2020;Feb 22, 2020;190,362.25;153,593.25;9,134.50
Feb 22, 2020;Feb 23, 2020;153,605.00;111,712.50;17,471.25
Feb 23, 2020;Feb 24, 2020;138,568.00;102,629.50;14,303.25
Feb 24, 2020;Feb 25, 2020;181,634.75;156,202.00;8,321.75
Feb 25, 2020;Feb 26, 2020;190,930.75;158,520.50;12,367.25
Feb 26, 2020;Feb 27, 2020;196,170.25;163,445.00;5,186.00
Feb 27, 2020;Feb 28, 2020;201,440.25;177,696.25;8,500.50
Feb 28, 2020;Feb 29, 2020;193,057.75;164,196.25;10,217.50
Feb 29, 2020;Mar 1, 2020;156,260.25;122,066.50;12,449.50
Mar 1, 2020;Mar 2, 2020;139,818.50;102,187.75;13,483.00
Mar 2, 2020;Mar 3, 2020;191,515.50;170,813.50;7,549.50
Mar 3, 2020;Mar 4, 2020;197,339.00;171,465.75;10,773.25
Mar 4, 2020;Mar 5, 2020;198,198.75;177,877.25;9,431.75
Mar 5, 2020;Mar 6, 2020;199,254.50;179,849.25;8,559.25
Mar 6, 2020;Mar 7, 2020;195,737.50;162,737.75;8,268.50
Mar 7, 2020;Mar 8, 2020;159,496.25;137,483.50;10,933.75
Mar 8, 2020;Mar 9, 2020;142,853.50;114,885.75;18,962.50
Mar 9, 2020;Mar 10, 2020;191,370.50;167,294.50;8,178.00
Mar 10, 2020;Mar 11, 2020;204,455.00;172,356.00;11,689.50
Mar 11, 2020;Mar 12, 2020;194,787.25;153,176.50;9,965.00
Mar 12, 2020;Mar 13, 2020;192,696.50;153,441.00;15,480.75
Mar 13, 2020;Mar 14, 2020;186,912.75;144,570.00;11,851.25
Mar 14, 2020;Mar 15, 2020;151,592.25;134,564.75;8,819.00
Mar 15, 2020;Mar 16, 2020;134,963.50;100,604.25;14,456.00
Mar 16, 2020;Mar 17, 2020;178,925.75;150,300.00;8,861.25
Mar 17, 2020;Mar 18, 2020;183,754.75;166,048.50;8,803.75
Mar 18, 2020;Mar 19, 2020;180,105.50;155,629.50;8,803.50
Mar 19, 2020;Mar 20, 2020;172,811.50;147,383.50;8,899.00
Mar 20, 2020;Mar 21, 2020;167,000.25;140,005.25;6,595.75
Mar 21, 2020;Mar 22, 2020;146,700.25;122,342.00;12,671.00
Mar 22, 2020;Mar 23, 2020;132,180.00;81,196.25;15,863.25
Mar 23, 2020;Mar 24, 2020;171,862.00;117,909.50;10,382.50
Mar 24, 2020;Mar 25, 2020;175,028.50;124,509.75;8,603.50
Mar 25, 2020;Mar 26, 2020;174,070.25;121,127.25;11,416.25
Mar 26, 2020;Mar 27, 2020;172,393.50;129,210.75;7,203.75
Mar 27, 2020;Mar 28, 2020;163,668.75;124,336.75;8,270.75
Mar 28, 2020;Mar 29, 2020;133,830.00;99,757.00;11,976.25
Mar 29, 2020;Mar 30, 2020;126,954.50;109,953.00;12,516.00
Mar 30, 2020;Mar 31, 2020;166,915.25;129,703.75;4,736.25
Mar 31, 2020;Apr 1, 2020;170,364.75;138,787.50;7,225.50
Apr 1, 2020;Apr 2, 2020;168,984.75;134,571.50;9,102.75
Apr 2, 2020;Apr 3, 2020;165,502.50;132,540.50;8,401.50
Apr 3, 2020;Apr 4, 2020;161,040.00;133,019.00;7,500.75
Apr 4, 2020;Apr 5, 2020;131,569.00;98,223.50;12,656.00
Apr 5, 2020;Apr 6, 2020;120,893.00;75,617.75;17,518.50
Apr 6, 2020;Apr 7, 2020;154,052.25;120,447.00;13,585.50
Apr 7, 2020;Apr 8, 2020;156,089.25;121,811.00;10,703.75
Apr 8, 2020;Apr 9, 2020;152,796.00;118,084.50;9,274.75
Apr 9, 2020;Apr 10, 2020;146,123.75;117,654.50;13,286.25
Apr 10, 2020;Apr 11, 2020;115,109.25;81,756.75;10,044.25
Apr 11, 2020;Apr 12, 2020;117,132.75;84,161.50;13,294.75
Apr 12, 2020;Apr 13, 2020;105,172.00;78,015.00;11,460.25
Apr 13, 2020;Apr 14, 2020;107,783.25;77,354.50;19,379.00
Apr 14, 2020;Apr 15, 2020;147,509.25;114,349.25;12,961.00
Apr 15, 2020;Apr 16, 2020;154,477.50;118,316.25;11,656.75
Apr 16, 2020;Apr 17, 2020;151,553.50;118,654.50;11,781.00
Apr 17, 2020;Apr 18, 2020;147,451.75;117,940.25;10,934.50
Apr 18, 2020;Apr 19, 2020;123,110.00;96,006.25;15,244.75
Apr 19, 2020;Apr 20, 2020;113,067.75;76,821.50;19,055.75
Apr 20, 2020;Apr 21, 2020;155,325.50;97,014.50;17,868.25
Apr 21, 2020;Apr 22, 2020;162,526.25;104,138.25;17,943.25
Apr 22, 2020;Apr 23, 2020;160,866.75;105,204.00;13,588.00
Apr 23, 2020;Apr 24, 2020;157,237.00;117,705.50;11,238.25
Apr 24, 2020;Apr 25, 2020;152,195.75;115,227.75;15,687.25
Apr 25, 2020;Apr 26, 2020;124,278.25;87,943.00;14,002.25
Apr 26, 2020;Apr 27, 2020;114,794.00;80,160.25;13,235.00
Apr 27, 2020;Apr 28, 2020;155,257.25;124,579.75;10,003.00
Apr 28, 2020;Apr 29, 2020;162,774.75;141,028.75;5,490.00
Apr 29, 2020;Apr 30, 2020;160,813.00;132,340.50;10,714.50
Apr 30, 2020;May 1, 2020;158,274.25;130,153.50;16,977.50
May 1, 2020;May 2, 2020;117,927.50;84,765.50;12,610.75
May 2, 2020;May 3, 2020;122,764.50;85,804.75;14,324.75
May 3, 2020;May 4, 2020;115,998.25;84,015.00;14,411.00
May 4, 2020;May 5, 2020;161,299.25;135,571.25;10,805.25
May 5, 2020;May 6, 2020;169,269.75;147,675.00;9,538.75
May 6, 2020;May 7, 2020;166,370.00;124,650.50;12,501.00
May 7, 2020;May 8, 2020;162,793.00;125,567.50;9,695.75
May 8, 2020;May 9, 2020;157,149.25;122,711.50;12,175.50
May 9, 2020;May 10, 2020;128,755.00;101,604.50;9,623.75
May 10, 2020;May 11, 2020;115,936.25;87,455.00;9,696.50
May 11, 2020;May 12, 2020;166,909.00;147,384.75;19,049.00
May 12, 2020;May 13, 2020;168,326.50;129,615.25;6,996.00
May 13, 2020;May 14, 2020;170,482.75;155,149.75;7,378.50
May 14, 2020;May 15, 2020;167,558.25;145,868.75;7,953.25
May 15, 2020;May 16, 2020;158,583.00;131,196.75;10,009.50
May 16, 2020;May 17, 2020;129,423.00;90,984.75;13,423.75
May 17, 2020;May 18, 2020;113,460.75;75,207.50;12,450.75
May 18, 2020;May 19, 2020;153,787.50;116,536.25;8,032.25
May 19, 2020;May 20, 2020;158,597.75;120,300.75;4,972.00
May 20, 2020;May 21, 2020;155,615.50;127,097.75;6,765.25
May 21, 2020;May 22, 2020;116,892.00;81,156.50;12,221.25
May 22, 2020;May 23, 2020;129,758.75;104,565.75;8,745.75
May 23, 2020;May 24, 2020;125,984.25;108,201.75;12,155.50
May 24, 2020;May 25, 2020;113,634.00;73,291.75;22,179.25
May 25, 2020;May 26, 2020;156,132.25;126,579.00;7,342.25
May 26, 2020;May 27, 2020;162,708.25;128,646.25;5,886.00
May 27, 2020;May 28, 2020;162,230.75;121,202.75;7,077.50
May 28, 2020;May 29, 2020;157,726.25;120,854.75;6,506.50
May 29, 2020;May 30, 2020;150,574.50;110,575.50;6,187.50
May 30, 2020;May 31, 2020;122,445.00;81,003.75;11,471.00
May 31, 2020;Jun 1, 2020;104,585.75;62,418.75;19,300.75
Jun 1, 2020;Jun 2, 2020;106,448.50;61,384.75;13,833.75
Jun 2, 2020;Jun 3, 2020;155,146.75;115,383.75;5,833.25
Jun 3, 2020;Jun 4, 2020;164,365.75;133,815.50;10,417.50
Jun 4, 2020;Jun 5, 2020;164,522.25;144,502.75;8,635.25
Jun 5, 2020;Jun 6, 2020;160,314.50;131,445.75;11,248.00
Jun 6, 2020;Jun 7, 2020;129,105.50;103,935.25;16,724.25
Jun 7, 2020;Jun 8, 2020;116,249.25;97,842.25;15,269.50
Jun 8, 2020;Jun 9, 2020;154,282.00;127,909.75;6,262.00
Jun 9, 2020;Jun 10, 2020;162,373.00;146,679.00;6,369.75
Jun 10, 2020;Jun 11, 2020;159,587.50;147,582.25;6,287.25
Jun 11, 2020;Jun 12, 2020;119,680.50;100,634.25;8,791.25
Jun 12, 2020;Jun 13, 2020;130,383.75;85,329.00;13,158.25
Jun 13, 2020;Jun 14, 2020;119,776.00;83,942.00;9,754.00
Jun 14, 2020;Jun 15, 2020;115,983.75;92,096.00;10,952.50
Jun 15, 2020;Jun 16, 2020;161,737.00;139,855.50;7,808.00
Jun 16, 2020;Jun 17, 2020;169,159.25;152,290.25;4,568.75
Jun 17, 2020;Jun 18, 2020;171,257.25;150,081.75;8,553.00
Jun 18, 2020;Jun 19, 2020;164,488.75;128,083.75;7,593.25
Jun 19, 2020;Jun 20, 2020;159,191.25;135,060.75;5,919.25
Jun 20, 2020;Jun 21, 2020;126,231.25;96,941.50;7,666.00
Jun 21, 2020;Jun 22, 2020;112,781.75;78,951.50;15,980.00
Jun 22, 2020;Jun 23, 2020;160,534.00;125,305.25;5,508.00
Jun 23, 2020;Jun 24, 2020;167,861.75;127,695.75;7,559.25
Jun 24, 2020;Jun 25, 2020;167,451.75;121,517.50;7,047.50
Jun 25, 2020;Jun 26, 2020;165,291.50;126,944.75;5,202.75
Jun 26, 2020;Jun 27, 2020;160,876.00;127,307.00;5,012.25
Jun 27, 2020;Jun 28, 2020;128,306.50;93,119.75;6,417.50
Jun 28, 2020;Jun 29, 2020;116,468.00;86,594.75;12,242.50
Jun 29, 2020;Jun 30, 2020;160,428.75;130,156.00;9,238.00
Jun 30, 2020;Jul 1, 2020;165,508.50;127,693.25;9,791.00
Jul 1, 2020;Jul 2, 2020;168,291.00;128,123.25;6,014.50
Jul 2, 2020;Jul 3, 2020;168,146.25;141,777.25;5,078.25
Jul 3, 2020;Jul 4, 2020;158,383.50;126,962.00;8,626.25
Jul 4, 2020;Jul 5, 2020;128,784.00;88,485.50;15,323.50
Jul 5, 2020;Jul 6, 2020;117,551.75;76,859.25;19,074.25
Jul 6, 2020;Jul 7, 2020;162,509.00;115,795.00;10,785.50
Jul 7, 2020;Jul 8, 2020;164,978.75;129,977.50;5,809.25
Jul 8, 2020;Jul 9, 2020;165,916.25;133,413.00;4,246.25
Jul 9, 2020;Jul 10, 2020;166,704.75;128,188.75;9,416.00
Jul 10, 2020;Jul 11, 2020;160,759.75;116,945.25;9,919.00
Jul 11, 2020;Jul 12, 2020;127,725.00;98,380.25;8,704.50
Jul 12, 2020;Jul 13, 2020;114,522.50;75,770.25;17,094.00
Jul 13, 2020;Jul 14, 2020;162,390.25;123,080.25;7,385.50
Jul 14, 2020;Jul 15, 2020;169,477.00;138,703.00;3,810.25
Jul 15, 2020;Jul 16, 2020;171,645.25;153,335.75;4,847.00
Jul 16, 2020;Jul 17, 2020;170,698.75;159,533.00;5,336.00
Jul 17, 2020;Jul 18, 2020;162,266.00;139,986.50;7,524.00
Jul 18, 2020;Jul 19, 2020;129,597.50;96,678.25;8,968.50
Jul 19, 2020;Jul 20, 2020;117,158.00;83,939.75;14,993.00
Jul 20, 2020;Jul 21, 2020;166,341.50;133,588.25;5,235.00
Jul 21, 2020;Jul 22, 2020;173,205.75;138,589.00;8,382.75
Jul 22, 2020;Jul 23, 2020;172,939.75;138,297.50;6,295.25
Jul 23, 2020;Jul 24, 2020;170,637.00;136,082.75;10,327.25
Jul 24, 2020;Jul 25, 2020;164,701.00;140,366.75;11,330.00
Jul 25, 2020;Jul 26, 2020;131,791.50;99,768.50;6,260.50
Jul 26, 2020;Jul 27, 2020;120,150.75;87,680.00;16,738.00
Jul 27, 2020;Jul 28, 2020;166,888.25;130,178.50;7,001.50
Jul 28, 2020;Jul 29, 2020;176,640.50;135,228.75;12,409.75
Jul 29, 2020;Jul 30, 2020;171,707.50;135,165.50;11,826.00
Jul 30, 2020;Jul 31, 2020;169,883.00;134,774.25;10,931.00
Jul 31, 2020;Aug 1, 2020;164,935.75;130,375.50;7,878.75
Aug 1, 2020;Aug 2, 2020;134,745.25;104,577.00;12,928.50
Aug 2, 2020;Aug 3, 2020;120,650.25;104,246.50;10,207.75
Aug 3, 2020;Aug 4, 2020;159,738.00;145,967.25;9,600.50
Aug 4, 2020;Aug 5, 2020;161,128.25;143,121.50;7,267.75
Aug 5, 2020;Aug 6, 2020;161,316.25;124,788.75;15,762.75
Aug 6, 2020;Aug 7, 2020;160,755.75;123,516.75;9,744.25
Aug 7, 2020;Aug 8, 2020;159,564.75;123,871.75;6,339.50
Aug 8, 2020;Aug 9, 2020;131,039.75;97,272.75;7,400.00
Aug 9, 2020;Aug 10, 2020;118,935.25;85,832.25;10,984.50
Aug 10, 2020;Aug 11, 2020;159,765.75;127,602.00;8,247.25
Aug 11, 2020;Aug 12, 2020;164,994.25;134,624.00;10,850.25
Aug 12, 2020;Aug 13, 2020;164,866.75;135,513.50;9,367.25
Aug 13, 2020;Aug 14, 2020;163,741.00;148,313.75;9,187.50
Aug 14, 2020;Aug 15, 2020;157,553.25;139,823.25;9,302.50
Aug 15, 2020;Aug 16, 2020;124,247.50;96,554.75;8,283.75
Aug 16, 2020;Aug 17, 2020;113,305.50;81,239.00;15,459.25
Aug 17, 2020;Aug 18, 2020;153,230.50;130,209.00;4,001.00
Aug 18, 2020;Aug 19, 2020;155,496.25;126,260.50;10,132.75
Aug 19, 2020;Aug 20, 2020;154,573.75;126,227.25;8,361.50
Aug 20, 2020;Aug 21, 2020;159,192.50;127,125.25;11,703.00
Aug 21, 2020;Aug 22, 2020;156,637.25;121,143.75;11,025.25
Aug 22, 2020;Aug 23, 2020;126,977.75;102,573.75;10,513.75
Aug 23, 2020;Aug 24, 2020;111,346.50;78,167.50;17,076.75
Aug 24, 2020;Aug 25, 2020;151,652.50;125,818.25;7,755.25
Aug 25, 2020;Aug 26, 2020;158,220.00;133,699.25;7,542.25
Aug 26, 2020;Aug 27, 2020;161,985.75;104,037.00;21,572.25
Aug 27, 2020;Aug 28, 2020;160,103.00;134,112.25;7,691.00
Aug 28, 2020;Aug 29, 2020;158,385.50;136,121.75;12,320.25
Aug 29, 2020;Aug 30, 2020;125,426.50;110,358.00;15,047.50
Aug 30, 2020;Aug 31, 2020;114,148.50;105,451.00;12,882.00
Aug 31, 2020;Sep 1, 2020;159,940.25;142,370.50;8,330.00
Sep 1, 2020;Sep 2, 2020;167,828.25;153,625.25;6,567.00
Sep 2, 2020;Sep 3, 2020;166,293.00;142,120.00;6,958.00
Sep 3, 2020;Sep 4, 2020;164,600.75;136,786.50;5,878.50
Sep 4, 2020;Sep 5, 2020;162,069.25;131,094.50;8,128.75
Sep 5, 2020;Sep 6, 2020;130,025.75;100,868.00;7,033.50
Sep 6, 2020;Sep 7, 2020;117,734.50;101,885.75;13,060.25
Sep 7, 2020;Sep 8, 2020;161,317.50;132,684.75;8,134.50
Sep 8, 2020;Sep 9, 2020;168,321.50;138,537.50;11,596.50
Sep 9, 2020;Sep 10, 2020;169,526.25;139,193.50;10,399.75
Sep 10, 2020;Sep 11, 2020;170,644.75;150,939.25;10,040.00
Sep 11, 2020;Sep 12, 2020;166,256.50;142,595.00;11,343.75
Sep 12, 2020;Sep 13, 2020;133,303.25;107,606.25;12,494.50
Sep 13, 2020;Sep 14, 2020;117,885.50;89,785.00;16,547.50
Sep 14, 2020;Sep 15, 2020;166,701.75;135,623.25;6,734.50
Sep 15, 2020;Sep 16, 2020;174,405.75;147,718.25;8,314.25
Sep 16, 2020;Sep 17, 2020;175,991.25;156,977.75;10,590.50
Sep 17, 2020;Sep 18, 2020;173,190.75;143,730.50;11,165.25
Sep 18, 2020;Sep 19, 2020;167,378.50;129,965.25;14,359.75
Sep 19, 2020;Sep 20, 2020;132,392.00;101,965.00;11,196.00
Sep 20, 2020;Sep 21, 2020;118,192.75;91,392.50;12,300.25
Sep 21, 2020;Sep 22, 2020;166,693.00;142,125.75;6,017.50
Sep 22, 2020;Sep 23, 2020;173,667.75;153,021.50;3,874.75
Sep 23, 2020;Sep 24, 2020;175,213.25;156,737.25;6,951.25
Sep 24, 2020;Sep 25, 2020;173,242.75;146,519.25;12,246.25
Sep 25, 2020;Sep 26, 2020;171,053.00;152,141.00;11,219.00
Sep 26, 2020;Sep 27, 2020;142,062.25;110,785.25;14,652.25
Sep 27, 2020;Sep 28, 2020;126,879.25;101,706.25;14,670.50
Sep 28, 2020;Sep 29, 2020;169,724.25;147,589.50;8,639.50
Sep 29, 2020;Sep 30, 2020;179,198.00;170,148.25;9,036.25
Sep 30, 2020;Oct 1, 2020;174,184.25;154,193.00;6,578.50
Oct 1, 2020;Oct 2, 2020;174,521.75;155,460.50;8,705.25
Oct 2, 2020;Oct 3, 2020;172,066.50;144,442.50;7,238.75
Oct 3, 2020;Oct 4, 2020;131,237.00;109,480.75;8,863.00
Oct 4, 2020;Oct 5, 2020;123,183.75;88,562.50;22,033.25
Oct 5, 2020;Oct 6, 2020;174,516.00;146,512.25;9,572.50
Oct 6, 2020;Oct 7, 2020;182,040.50;148,696.25;11,631.75
Oct 7, 2020;Oct 8, 2020;182,046.25;150,936.00;9,364.00
Oct 8, 2020;Oct 9, 2020;178,950.75;148,938.50;16,239.00
Oct 9, 2020;Oct 10, 2020;173,870.75;148,148.25;6,826.25
Oct 10, 2020;Oct 11, 2020;144,403.00;131,028.00;9,504.00
Oct 11, 2020;Oct 12, 2020;131,854.75;116,878.75;16,480.50
Oct 12, 2020;Oct 13, 2020;180,940.00;170,121.00;8,848.50
Oct 13, 2020;Oct 14, 2020;184,779.00;170,032.50;9,839.50
Oct 14, 2020;Oct 15, 2020;188,605.25;172,006.75;9,549.25
Oct 15, 2020;Oct 16, 2020;188,645.25;180,250.00;9,480.50
Oct 16, 2020;Oct 17, 2020;183,495.75;173,546.25;8,572.50
Oct 17, 2020;Oct 18, 2020;148,037.50;141,166.75;5,584.50
Oct 18, 2020;Oct 19, 2020;134,515.75;123,344.75;18,002.75
Oct 19, 2020;Oct 20, 2020;180,485.75;163,477.75;8,039.50
Oct 20, 2020;Oct 21, 2020;186,858.00;167,144.50;7,826.50
Oct 21, 2020;Oct 22, 2020;186,476.00;169,596.00;12,390.25
Oct 22, 2020;Oct 23, 2020;183,736.00;159,879.00;11,183.00
Oct 23, 2020;Oct 24, 2020;180,775.50;166,774.75;9,272.00
Oct 24, 2020;Oct 25, 2020;141,877.75;120,770.00;12,209.25
Oct 25, 2020;Oct 26, 2020;133,342.00;109,079.00;16,876.50
Oct 26, 2020;Oct 27, 2020;182,276.25;171,237.00;11,353.00
Oct 27, 2020;Oct 28, 2020;188,201.25;165,650.50;11,066.75
Oct 28, 2020;Oct 29, 2020;187,371.25;159,746.25;14,393.50
Oct 29, 2020;Oct 30, 2020;187,055.25;159,845.25;12,764.50
Oct 30, 2020;Oct 31, 2020;180,442.75;155,256.50;10,308.50
Oct 31, 2020;Nov 1, 2020;141,905.25;120,957.50;8,266.50
Nov 1, 2020;Nov 2, 2020;132,931.50;109,603.75;16,259.50
Nov 2, 2020;Nov 3, 2020;178,290.75;147,368.25;13,631.75
Nov 3, 2020;Nov 4, 2020;186,676.75;177,088.75;8,039.50
Nov 4, 2020;Nov 5, 2020;189,292.00;180,089.75;11,367.25
Nov 5, 2020;Nov 6, 2020;186,330.50;166,869.75;8,489.75
Nov 6, 2020;Nov 7, 2020;183,624.50;164,008.25;5,243.00
Nov 7, 2020;Nov 8, 2020;148,365.50;134,514.00;9,000.00
Nov 8, 2020;Nov 9, 2020;134,508.25;123,473.75;8,914.25
Nov 9, 2020;Nov 10, 2020;179,753.25;167,772.00;8,911.75
Nov 10, 2020;Nov 11, 2020;188,130.50;181,514.75;8,237.50
Nov 11, 2020;Nov 12, 2020;188,155.75;182,297.75;5,611.00
Nov 12, 2020;Nov 13, 2020;186,348.00;173,587.25;8,557.75
Nov 13, 2020;Nov 14, 2020;181,095.75;168,205.25;4,852.50
Nov 14, 2020;Nov 15, 2020;143,522.25;124,558.25;3,871.50
Nov 15, 2020;Nov 16, 2020;132,627.75;106,342.00;19,480.50
Nov 16, 2020;Nov 17, 2020;184,002.25;158,958.50;7,660.25
Nov 17, 2020;Nov 18, 2020;190,283.00;174,497.50;9,070.25
Nov 18, 2020;Nov 19, 2020;190,868.25;172,450.75;7,643.00
Nov 19, 2020;Nov 20, 2020;192,543.25;165,831.00;10,903.50
Nov 20, 2020;Nov 21, 2020;188,130.50;177,115.50;6,182.50
Nov 21, 2020;Nov 22, 2020;159,016.25;146,275.25;5,592.50
Nov 22, 2020;Nov 23, 2020;145,639.00;132,079.00;13,768.75
Nov 23, 2020;Nov 24, 2020;192,789.25;185,321.00;6,510.25
Nov 24, 2020;Nov 25, 2020;199,359.25;192,439.25;5,835.75
Nov 25, 2020;Nov 26, 2020;202,000.75;195,489.00;9,719.50
Nov 26, 2020;Nov 27, 2020;197,516.50;190,271.00;8,880.25
Nov 27, 2020;Nov 28, 2020;192,290.50;182,329.50;9,498.00
Nov 28, 2020;Nov 29, 2020;162,494.75;148,286.75;7,347.50
Nov 29, 2020;Nov 30, 2020;150,590.50;140,954.00;11,357.75
Nov 30, 2020;Dec 1, 2020;200,385.75;188,591.25;9,113.50
Dec 1, 2020;Dec 2, 2020;207,683.50;202,796.50;8,388.25
Dec 2, 2020;Dec 3, 2020;209,036.75;207,855.75;10,466.50
Dec 3, 2020;Dec 4, 2020;208,223.00;199,811.75;10,864.00
Dec 4, 2020;Dec 5, 2020;203,792.50;195,842.25;9,061.75
Dec 5, 2020;Dec 6, 2020;168,907.75;162,634.75;9,451.75
Dec 6, 2020;Dec 7, 2020;155,333.25;153,173.00;11,260.00
Dec 7, 2020;Dec 8, 2020;201,045.75;194,242.75;7,245.00
Dec 8, 2020;Dec 9, 2020;204,591.25;195,977.00;8,247.75
Dec 9, 2020;Dec 10, 2020;208,277.25;205,824.00;8,471.75
Dec 10, 2020;Dec 11, 2020;206,705.75;205,495.25;9,711.25
Dec 11, 2020;Dec 12, 2020;203,016.75;192,805.25;9,688.50
Dec 12, 2020;Dec 13, 2020;165,574.00;157,773.00;10,057.50
Dec 13, 2020;Dec 14, 2020;147,391.00;140,489.50;7,742.25
Dec 14, 2020;Dec 15, 2020;193,462.00;180,549.75;13,045.50
Dec 15, 2020;Dec 16, 2020;195,708.25;188,620.75;8,521.50
Dec 16, 2020;Dec 17, 2020;189,513.25;179,851.75;10,414.75
Dec 17, 2020;Dec 18, 2020;188,669.25;178,445.25;11,225.00
Dec 18, 2020;Dec 19, 2020;179,693.75;169,793.00;10,132.25
Dec 19, 2020;Dec 20, 2020;150,846.00;139,293.00;7,111.50
Dec 20, 2020;Dec 21, 2020;140,110.00;132,981.25;10,077.75
Dec 21, 2020;Dec 22, 2020;169,663.25;156,069.25;10,922.75
Dec 22, 2020;Dec 23, 2020;165,147.25;133,935.00;19,239.50
Dec 23, 2020;Dec 24, 2020;151,602.50;128,151.75;7,060.00
Dec 24, 2020;Dec 25, 2020;130,534.75;105,908.00;11,643.75
Dec 25, 2020;Dec 26, 2020;127,269.75;120,065.75;10,864.25
Dec 26, 2020;Dec 27, 2020;128,515.50;118,321.75;9,274.50
