STATIONS_ID;MESS_DATUM;QN_4;DK_TER;FK_TER;eor
       5100;2024050606;    9;  16;   1;eor
       5100;2024050612;    9;  20;   3;eor
       5100;2024050618;    9;  20;   3;eor
       5100;2024050706;    9;  24;   1;eor
       5100;2024050712;    9;  32;   2;eor
       5100;2024050718;    9;   4;   2;eor
       5100;2024050806;    9;  16;   1;eor
       5100;2024050812;    9;   4;   3;eor
       5100;2024050818;    9;   4;   2;eor
       5100;2024050906;    9;   4;   2;eor
       5100;2024050912;    9;   4;   3;eor
       5100;2024050918;    9;   4;   2;eor
       5100;2024051006;    9;   4;   2;eor
       5100;2024051012;    9;   8;   2;eor
       5100;2024051018;    9;   8;   2;eor
       5100;2024051106;    9;   4;   2;eor
       5100;2024051112;    9;   8;   3;eor
       5100;2024051118;    9;   8;   2;eor
       5100;2024051206;    9;   4;   2;eor
       5100;2024051212;    9;  16;   3;eor
       5100;2024051218;    9;  12;   2;eor
       5100;2024051306;    9;  20;   2;eor
       5100;2024051312;    9;  20;   3;eor
       5100;2024051318;    9;   8;   2;eor
       5100;2024051406;    9;   4;   2;eor
       5100;2024051412;    9;  20;   3;eor
       5100;2024051418;    9;  20;   2;eor
       5100;2024051506;    9;  20;   2;eor
       5100;2024051512;    9;  24;   2;eor
       5100;2024051518;    9;   4;   2;eor
       5100;2024051606;    9;  16;   1;eor
       5100;2024051612;    9;  20;   4;eor
       5100;2024051618;    9;  24;   2;eor
       5100;2024051706;    9;  24;   2;eor
       5100;2024051712;    9;  28;   2;eor
       5100;2024051718;    9;  24;   3;eor
       5100;2024051806;    9;  20;   2;eor
       5100;2024051812;    9;  24;   2;eor
       5100;2024051818;    9;  20;   2;eor
       5100;2024051906;    9;  20;   2;eor
       5100;2024051912;    9;  28;   2;eor
       5100;2024051918;    9;  20;   2;eor
       5100;2024052006;    9;  32;   2;eor
       5100;2024052012;    9;  16;   2;eor
       5100;2024052018;    9;   4;   3;eor
       5100;2024052106;    9;  12;   1;eor
       5100;2024052112;    9;  20;   2;eor
       5100;2024052118;    9;  20;   2;eor
       5100;2024052206;    9;  20;   2;eor
       5100;2024052212;    9;  20;   3;eor
       5100;2024052218;    9;  20;   3;eor
       5100;2024052306;    9;  20;   1;eor
       5100;2024052312;    9;  20;   2;eor
       5100;2024052318;    9;  12;   2;eor
       5100;2024052406;    9;   4;   1;eor
       5100;2024052412;    9;  20;   2;eor
       5100;2024052418;    9;  20;   3;eor
       5100;2024052506;    9;  20;   2;eor
       5100;2024052512;    9;  16;   2;eor
       5100;2024052518;    9;  20;   2;eor
       5100;2024052606;    9;   4;   1;eor
       5100;2024052612;    9;  16;   4;eor
       5100;2024052618;    9;  16;   4;eor
       5100;2024052706;    9;  16;   1;eor
       5100;2024052712;    9;  20;   4;eor
       5100;2024052718;    9;  24;   3;eor
       5100;2024052806;    9;  20;   2;eor
       5100;2024052812;    9;  20;   4;eor
       5100;2024052818;    9;  20;   3;eor
       5100;2024052906;    9;  20;   4;eor
       5100;2024052912;    9;  20;   4;eor
       5100;2024052918;    9;  20;   3;eor
       5100;2024053006;    9;  20;   2;eor
       5100;2024053012;    9;   4;   1;eor
       5100;2024053018;    9;  24;   1;eor
       5100;2024053106;    9;  24;   2;eor
       5100;2024053112;    9;  32;   2;eor
       5100;2024053118;    9;  28;   2;eor
       5100;2024060106;    9;  20;   2;eor
       5100;2024060112;    9;  28;   2;eor
       5100;2024060118;    9;  24;   1;eor
       5100;2024060206;    9;  32;   2;eor
       5100;2024060212;    9;  32;   2;eor
       5100;2024060218;    9;  32;   2;eor
       5100;2024060306;    9;  32;   2;eor
       5100;2024060312;    9;  32;   2;eor
       5100;2024060318;    9;  28;   2;eor
       5100;2024060406;    9;   4;   1;eor
       5100;2024060412;    9;  20;   3;eor
       5100;2024060418;    9;  20;   3;eor
       5100;2024060506;    9;  20;   2;eor
       5100;2024060512;    9;  20;   4;eor
       5100;2024060518;    9;  16;   2;eor
       5100;2024060606;    9;   8;   1;eor
       5100;2024060612;    9;  24;   3;eor
       5100;2024060618;    9;  24;   2;eor
       5100;2024060706;    9;  28;   1;eor
       5100;2024060712;    9;  20;   3;eor
       5100;2024060718;    9;  24;   3;eor
       5100;2024060806;    9;  20;   1;eor
       5100;2024060812;    9;  20;   3;eor
       5100;2024060818;    9;  24;   3;eor
       5100;2024060906;    9;  32;   2;eor
       5100;2024060912;    9;  24;   2;eor
       5100;2024060918;    9;  28;   2;eor
       5100;2024061006;    9;  20;   2;eor
       5100;2024061012;    9;  20;   4;eor
       5100;2024061018;    9;  24;   3;eor
       5100;2024061106;    9;  20;   2;eor
       5100;2024061112;    9;  20;   2;eor
       5100;2024061118;    9;  24;   3;eor
       5100;2024061206;    9;   4;   1;eor
       5100;2024061212;    9;  28;   2;eor
       5100;2024061218;    9;  32;   2;eor
       5100;2024061306;    9;  16;   1;eor
       5100;2024061312;    9;  20;   2;eor
       5100;2024061318;    9;  20;   3;eor
       5100;2024061406;    9;  20;   2;eor
       5100;2024061412;    9;  20;   5;eor
       5100;2024061418;    9;  16;   4;eor
       5100;2024061506;    9;  20;   5;eor
       5100;2024061512;    9;  20;   5;eor
       5100;2024061518;    9;  20;   3;eor
       5100;2024061606;    9;  16;   4;eor
       5100;2024061612;    9;  16;   4;eor
       5100;2024061618;    9;  20;   3;eor
       5100;2024061706;    9;  20;   3;eor
       5100;2024061712;    9;  20;   3;eor
       5100;2024061718;    9;  20;   2;eor
       5100;2024061806;    9;  32;   2;eor
       5100;2024061812;    9;  16;   1;eor
       5100;2024061818;    9;  20;   1;eor
       5100;2024061906;    9;   4;   3;eor
       5100;2024061912;    9;   4;   3;eor
       5100;2024061918;    9;   4;   3;eor
       5100;2024062006;    9;   4;   4;eor
       5100;2024062012;    9;  32;   2;eor
       5100;2024062018;    9;  32;   2;eor
       5100;2024062106;    9;  20;   2;eor
       5100;2024062112;    9;  20;   4;eor
       5100;2024062118;    9;  24;   3;eor
       5100;2024062206;    9;  20;   1;eor
       5100;2024062212;    9;  20;   3;eor
       5100;2024062218;    9;  24;   2;eor
       5100;2024062306;    9;  12;   1;eor
       5100;2024062312;    9;   4;   2;eor
       5100;2024062318;    9;   4;   1;eor
       5100;2024062406;    9;   4;   2;eor
       5100;2024062412;    9;   4;   3;eor
       5100;2024062418;    9;   4;   3;eor
       5100;2024062506;    9;   4;   2;eor
       5100;2024062512;    9;   4;   3;eor
       5100;2024062518;    9;   4;   3;eor
       5100;2024062606;    9;   4;   2;eor
       5100;2024062612;    9;  24;   2;eor
       5100;2024062618;    9;  24;   2;eor
       5100;2024062706;    9;  24;   1;eor
       5100;2024062712;    9;  20;   3;eor
       5100;2024062718;    9;  24;   3;eor
       5100;2024062806;    9;  20;   3;eor
       5100;2024062812;    9;  20;   4;eor
       5100;2024062818;    9;  20;   3;eor
       5100;2024062906;    9;   4;   2;eor
       5100;2024062912;    9;   4;   2;eor
       5100;2024062918;    9;   4;   4;eor
       5100;2024063006;    9;  20;   2;eor
       5100;2024063012;    9;  24;   2;eor
       5100;2024063018;    9;  20;   2;eor
       5100;2024070106;    9;  20;   2;eor
       5100;2024070112;    9;  28;   2;eor
       5100;2024070118;    9;  28;   2;eor
       5100;2024070206;    9;  20;   2;eor
       5100;2024070212;    9;  20;   3;eor
       5100;2024070218;    9;  24;   2;eor
       5100;2024070306;    9;  20;   1;eor
       5100;2024070312;    9;  20;   2;eor
       5100;2024070318;    9;  12;   1;eor
       5100;2024070406;    9;  20;   3;eor
       5100;2024070412;    9;  20;   4;eor
       5100;2024070418;    9;  24;   4;eor
       5100;2024070506;    9;  20;   2;eor
       5100;2024070512;    9;  20;   4;eor
       5100;2024070518;    9;  20;   3;eor
       5100;2024070606;    9;  24;   2;eor
       5100;2024070612;    9;  20;   4;eor
       5100;2024070618;    9;  20;   3;eor
       5100;2024070706;    9;  20;   1;eor
       5100;2024070712;    9;  20;   3;eor
       5100;2024070718;    9;  20;   2;eor
       5100;2024070806;    9;  24;   1;eor
       5100;2024070812;    9;  20;   2;eor
       5100;2024070818;    9;   4;   2;eor
       5100;2024070906;    9;   4;   1;eor
       5100;2024070912;    9;  16;   3;eor
       5100;2024070918;    9;  16;   4;eor
       5100;2024071006;    9;  24;   1;eor
       5100;2024071012;    9;  16;   3;eor
       5100;2024071018;    9;  24;   2;eor
       5100;2024071106;    9;  20;   1;eor
       5100;2024071112;    9;  20;   3;eor
       5100;2024071118;    9;  20;   1;eor
       5100;2024071206;    9;  32;   3;eor
       5100;2024071212;    9;  20;   3;eor
       5100;2024071218;    9;  32;   2;eor
       5100;2024071306;    9;  20;   2;eor
       5100;2024071312;    9;  20;   2;eor
       5100;2024071318;    9;  24;   2;eor
       5100;2024071406;    9;  32;   1;eor
       5100;2024071412;    9;  24;   3;eor
       5100;2024071418;    9;  24;   2;eor
       5100;2024071506;    9;   4;   1;eor
       5100;2024071512;    9;  16;   2;eor
       5100;2024071518;    9;  12;   1;eor
       5100;2024071606;    9;  20;   3;eor
       5100;2024071612;    9;  20;   3;eor
       5100;2024071618;    9;  20;   2;eor
       5100;2024071706;    9;  20;   2;eor
       5100;2024071712;    9;  20;   3;eor
       5100;2024071718;    9;   4;   2;eor
       5100;2024071806;    9;   4;   2;eor
       5100;2024071812;    9;   4;   2;eor
       5100;2024071818;    9;   4;   2;eor
       5100;2024071906;    9;   4;   2;eor
       5100;2024071912;    9;  32;   2;eor
       5100;2024071918;    9;  32;   2;eor
       5100;2024072006;    9;  20;   1;eor
       5100;2024072012;    9;  20;   2;eor
       5100;2024072018;    9;  16;   1;eor
       5100;2024072106;    9;   8;   1;eor
       5100;2024072112;    9;  20;   2;eor
       5100;2024072118;    9;  20;   2;eor
       5100;2024072206;    9;  20;   2;eor
       5100;2024072212;    9;  20;   3;eor
       5100;2024072218;    9;  24;   2;eor
       5100;2024072306;    9;  20;   3;eor
       5100;2024072312;    9;  20;   4;eor
       5100;2024072318;    9;  28;   3;eor
       5100;2024072406;    9;   4;   2;eor
       5100;2024072412;    9;  28;   1;eor
       5100;2024072418;    9;  20;   2;eor
       5100;2024072506;    9;   4;   1;eor
       5100;2024072512;    9;  24;   2;eor
       5100;2024072518;    9;  20;   2;eor
       5100;2024072606;    9;  28;   1;eor
       5100;2024072612;    9;  16;   2;eor
       5100;2024072618;    9;  24;   2;eor
       5100;2024072706;    9;   4;   1;eor
       5100;2024072712;    9;  20;   2;eor
       5100;2024072718;    9;  20;   3;eor
       5100;2024072806;    9;   0;   0;eor
       5100;2024072812;    9;   4;   2;eor
       5100;2024072818;    9;   4;   2;eor
       5100;2024072906;    9;   4;   2;eor
       5100;2024072912;    9;   4;   2;eor
       5100;2024072918;    9;  12;   2;eor
       5100;2024073006;    9;   4;   2;eor
       5100;2024073012;    9;  20;   2;eor
       5100;2024073018;    9;  24;   1;eor
       5100;2024073106;    9;  32;   2;eor
       5100;2024073112;    9;   8;   2;eor
       5100;2024073118;    9;   4;   2;eor
       5100;2024080106;    9;   4;   1;eor
       5100;2024080112;    9;  20;   1;eor
       5100;2024080118;    9;  12;   1;eor
       5100;2024080206;    9;   4;   1;eor
       5100;2024080212;    9;  16;   2;eor
       5100;2024080218;    9;  28;   1;eor
       5100;2024080306;    9;  12;   1;eor
       5100;2024080312;    9;  20;   3;eor
       5100;2024080318;    9;  20;   3;eor
       5100;2024080406;    9;  20;   2;eor
       5100;2024080412;    9;  20;   2;eor
       5100;2024080418;    9;  24;   2;eor
       5100;2024080506;    9;   4;   1;eor
       5100;2024080512;    9;  20;   2;eor
       5100;2024080518;    9;  24;   1;eor
       5100;2024080606;    9;   4;   2;eor
       5100;2024080612;    9;  16;   2;eor
       5100;2024080618;    9;  16;   3;eor
       5100;2024080706;    9;  28;   1;eor
       5100;2024080712;    9;  24;   3;eor
       5100;2024080718;    9;  24;   3;eor
       5100;2024080806;    9;  20;   1;eor
       5100;2024080812;    9;  24;   3;eor
       5100;2024080818;    9;  20;   2;eor
       5100;2024080906;    9;  20;   2;eor
       5100;2024080912;    9;  20;   4;eor
       5100;2024080918;    9;  24;   3;eor
       5100;2024081006;    9;  20;   2;eor
       5100;2024081012;    9;  20;   3;eor
       5100;2024081018;    9;  24;   2;eor
       5100;2024081106;    9;   4;   2;eor
       5100;2024081112;    9;   4;   2;eor
       5100;2024081118;    9;   4;   3;eor
       5100;2024081206;    9;   4;   2;eor
       5100;2024081212;    9;  16;   2;eor
       5100;2024081218;    9;  16;   2;eor
       5100;2024081306;    9;   4;   1;eor
       5100;2024081312;    9;  16;   3;eor
       5100;2024081318;    9;  32;   2;eor
       5100;2024081406;    9;   8;   1;eor
       5100;2024081412;    9;  24;   2;eor
       5100;2024081418;    9;  24;   3;eor
       5100;2024081506;    9;  20;   1;eor
       5100;2024081512;    9;  20;   2;eor
       5100;2024081518;    9;  20;   3;eor
       5100;2024081606;    9;  20;   1;eor
       5100;2024081612;    9;  20;   3;eor
       5100;2024081618;    9;  24;   2;eor
       5100;2024081706;    9;  20;   2;eor
       5100;2024081712;    9;  20;   3;eor
       5100;2024081718;    9;  24;   1;eor
       5100;2024081806;    9;  24;   2;eor
       5100;2024081812;    9;  32;   2;eor
       5100;2024081818;    9;  32;   2;eor
       5100;2024081906;    9;   4;   2;eor
       5100;2024081912;    9;  24;   1;eor
       5100;2024081918;    9;   8;   2;eor
       5100;2024082006;    9;   4;   2;eor
       5100;2024082012;    9;  20;   2;eor
       5100;2024082018;    9;  20;   3;eor
       5100;2024082106;    9;  20;   2;eor
       5100;2024082112;    9;  20;   3;eor
       5100;2024082118;    9;  24;   3;eor
       5100;2024082206;    9;  20;   1;eor
       5100;2024082212;    9;  20;   4;eor
       5100;2024082218;    9;  16;   3;eor
       5100;2024082306;    9;  20;   3;eor
       5100;2024082312;    9;  20;   5;eor
       5100;2024082318;    9;  20;   3;eor
       5100;2024082406;    9;  24;   1;eor
       5100;2024082412;    9;  16;   5;eor
       5100;2024082418;    9;  16;   4;eor
       5100;2024082506;    9;  20;   3;eor
       5100;2024082512;    9;  20;   2;eor
       5100;2024082518;    9;  20;   2;eor
       5100;2024082606;    9;   8;   1;eor
       5100;2024082612;    9;  16;   2;eor
       5100;2024082618;    9;  28;   1;eor
       5100;2024082706;    9;   4;   2;eor
       5100;2024082712;    9;   4;   3;eor
       5100;2024082718;    9;   8;   2;eor
       5100;2024082806;    9;  32;   2;eor
       5100;2024082812;    9;  20;   3;eor
       5100;2024082818;    9;  16;   2;eor
       5100;2024082906;    9;   0;   0;eor
       5100;2024082912;    9;  24;   3;eor
       5100;2024082918;    9;  24;   2;eor
       5100;2024083006;    9;   4;   2;eor
       5100;2024083012;    9;  32;   2;eor
       5100;2024083018;    9;   4;   4;eor
       5100;2024083106;    9;   4;   3;eor
       5100;2024083112;    9;   4;   3;eor
       5100;2024083118;    9;   4;   3;eor
       5100;2024090106;    9;   4;   2;eor
       5100;2024090112;    9;   4;   2;eor
       5100;2024090118;    9;  20;   1;eor
       5100;2024090206;    9;   8;   1;eor
       5100;2024090212;    9;  20;   2;eor
       5100;2024090218;    9;  16;   1;eor
       5100;2024090306;    9;   4;   1;eor
       5100;2024090312;    9;  20;   2;eor
       5100;2024090318;    9;  24;   2;eor
       5100;2024090406;    9;  20;   1;eor
       5100;2024090412;    9;   4;   2;eor
       5100;2024090418;    9;   4;   3;eor
       5100;2024090506;    9;   4;   4;eor
       5100;2024090512;    9;   4;   3;eor
       5100;2024090518;    9;  24;   2;eor
       5100;2024090606;    9;  20;   2;eor
       5100;2024090612;    9;  20;   2;eor
       5100;2024090618;    9;  32;   2;eor
       5100;2024090706;    9;   4;   2;eor
       5100;2024090712;    9;  32;   2;eor
       5100;2024090718;    9;   8;   2;eor
       5100;2024090806;    9;  20;   3;eor
       5100;2024090812;    9;  20;   3;eor
       5100;2024090818;    9;  20;   2;eor
       5100;2024090906;    9;  20;   3;eor
       5100;2024090912;    9;  24;   3;eor
       5100;2024090918;    9;  28;   2;eor
       5100;2024091006;    9;  20;   1;eor
       5100;2024091012;    9;  24;   4;eor
       5100;2024091018;    9;  20;   4;eor
       5100;2024091106;    9;  28;   3;eor
       5100;2024091112;    9;  24;   3;eor
       5100;2024091118;    9;  24;   2;eor
       5100;2024091206;    9;  20;   2;eor
       5100;2024091212;    9;  20;   3;eor
       5100;2024091218;    9;  24;   1;eor
       5100;2024091306;    9;  24;   1;eor
       5100;2024091312;    9;  32;   1;eor
       5100;2024091318;    9;  32;   1;eor
       5100;2024091406;    9;  16;   1;eor
       5100;2024091412;    9;  32;   2;eor
       5100;2024091418;    9;  32;   2;eor
       5100;2024091506;    9;   8;   1;eor
       5100;2024091512;    9;   4;   2;eor
       5100;2024091518;    9;   4;   2;eor
       5100;2024091606;    9;  12;   1;eor
       5100;2024091612;    9;   4;   2;eor
       5100;2024091618;    9;   4;   2;eor
       5100;2024091706;    9;   4;   4;eor
       5100;2024091712;    9;   4;   4;eor
       5100;2024091718;    9;   4;   3;eor
       5100;2024091806;    9;   4;   4;eor
       5100;2024091812;    9;   4;   4;eor
       5100;2024091818;    9;   4;   4;eor
       5100;2024091906;    9;   4;   4;eor
       5100;2024091912;    9;   4;   4;eor
       5100;2024091918;    9;   4;   3;eor
       5100;2024092006;    9;   4;   3;eor
       5100;2024092012;    9;   8;   2;eor
       5100;2024092018;    9;  12;   1;eor
       5100;2024092106;    9;  32;   2;eor
       5100;2024092112;    9;   4;   2;eor
       5100;2024092118;    9;   4;   2;eor
       5100;2024092206;    9;  32;   2;eor
       5100;2024092212;    9;  28;   2;eor
       5100;2024092218;    9;  16;   2;eor
       5100;2024092306;    9;  20;   3;eor
       5100;2024092312;    9;  20;   3;eor
       5100;2024092318;    9;  16;   3;eor
       5100;2024092406;    9;  16;   3;eor
       5100;2024092412;    9;  20;   5;eor
       5100;2024092418;    9;  20;   4;eor
       5100;2024092506;    9;  20;   3;eor
       5100;2024092512;    9;  16;   4;eor
       5100;2024092518;    9;  16;   5;eor
       5100;2024092606;    9;  20;   4;eor
       5100;2024092612;    9;  16;   4;eor
       5100;2024092618;    9;  20;   6;eor
       5100;2024092706;    9;  16;   4;eor
       5100;2024092712;    9;  20;   4;eor
       5100;2024092718;    9;  20;   4;eor
       5100;2024092806;    9;  28;   1;eor
       5100;2024092812;    9;-999;-999;eor
       5100;2024092818;    9;-999;-999;eor
       5100;2024092906;    9;-999;-999;eor
       5100;2024092912;    9;-999;-999;eor
       5100;2024092918;    9;-999;-999;eor
       5100;2024093006;    9;-999;-999;eor
       5100;2024093012;    9;  16;   4;eor
       5100;2024093018;    9;  20;   4;eor
       5100;2024100106;    9;  20;   4;eor
       5100;2024100112;    9;  20;   4;eor
       5100;2024100118;    9;  16;   2;eor
       5100;2024100206;    9;  20;   1;eor
       5100;2024100212;    9;  16;   2;eor
       5100;2024100218;    9;   4;   2;eor
       5100;2024100306;    9;   4;   3;eor
       5100;2024100312;    9;   4;   3;eor
       5100;2024100318;    9;   4;   2;eor
       5100;2024100406;    9;   4;   2;eor
       5100;2024100412;    9;   4;   3;eor
       5100;2024100418;    9;   4;   2;eor
       5100;2024100506;    9;   4;   2;eor
       5100;2024100512;    9;   4;   2;eor
       5100;2024100518;    9;   8;   2;eor
       5100;2024100606;    9;   4;   2;eor
       5100;2024100612;    9;  16;   3;eor
       5100;2024100618;    9;  16;   3;eor
       5100;2024100706;    9;  20;   2;eor
       5100;2024100712;    9;  16;   3;eor
       5100;2024100718;    9;  32;   2;eor
       5100;2024100806;    9;  16;   4;eor
       5100;2024100812;    9;  16;   4;eor
       5100;2024100818;    9;  16;   3;eor
       5100;2024100906;    9;  16;   4;eor
       5100;2024100912;    9;  16;   5;eor
       5100;2024100918;    9;  16;   5;eor
       5100;2024101006;    9;  20;   4;eor
       5100;2024101012;    9;  24;   2;eor
       5100;2024101018;    9;  20;   2;eor
       5100;2024101106;    9;  20;   1;eor
       5100;2024101112;    9;  32;   1;eor
       5100;2024101118;    9;  12;   2;eor
       5100;2024101206;    9;   4;   1;eor
       5100;2024101212;    9;  32;   1;eor
       5100;2024101218;    9;  20;   2;eor
       5100;2024101306;    9;  24;   3;eor
       5100;2024101312;    9;  24;   3;eor
       5100;2024101318;    9;  16;   1;eor
       5100;2024101406;    9;  32;   1;eor
       5100;2024101412;    9;   8;   1;eor
       5100;2024101418;    9;   4;   2;eor
       5100;2024101506;    9;  32;   2;eor
       5100;2024101512;    9;   4;   3;eor
       5100;2024101518;    9;   4;   3;eor
       5100;2024101606;    9;   4;   2;eor
       5100;2024101612;    9;   4;   2;eor
       5100;2024101618;    9;   4;   2;eor
       5100;2024101706;    9;  20;   3;eor
       5100;2024101712;    9;  20;   2;eor
       5100;2024101718;    9;   8;   1;eor
       5100;2024101806;    9;  20;   2;eor
       5100;2024101812;    9;  32;   1;eor
       5100;2024101818;    9;  16;   1;eor
       5100;2024101906;    9;  20;   3;eor
       5100;2024101912;    9;  20;   3;eor
       5100;2024101918;    9;  20;   1;eor
       5100;2024102006;    9;   4;   1;eor
       5100;2024102012;    9;  20;   3;eor
       5100;2024102018;    9;  16;   3;eor
       5100;2024102106;    9;  20;   3;eor
       5100;2024102112;    9;  20;   2;eor
       5100;2024102118;    9;  16;   3;eor
       5100;2024102206;    9;  28;   1;eor
       5100;2024102212;    9;  32;   2;eor
       5100;2024102218;    9;  32;   1;eor
       5100;2024102306;    9;   4;   2;eor
       5100;2024102312;    9;   4;   2;eor
       5100;2024102318;    9;   4;   2;eor
       5100;2024102406;    9;  32;   2;eor
       5100;2024102412;    9;   4;   1;eor
       5100;2024102418;    9;   8;   2;eor
       5100;2024102506;    9;   4;   2;eor
       5100;2024102512;    9;  28;   2;eor
       5100;2024102518;    9;   8;   2;eor
       5100;2024102606;    9;   4;   1;eor
       5100;2024102612;    9;   4;   2;eor
       5100;2024102618;    9;  16;   2;eor
       5100;2024102706;    9;  16;   1;eor
       5100;2024102712;    9;  20;   2;eor
       5100;2024102718;    9;  20;   1;eor
       5100;2024102806;    9;  20;   1;eor
       5100;2024102812;    9;  20;   2;eor
       5100;2024102818;    9;  20;   2;eor
       5100;2024102906;    9;  16;   1;eor
       5100;2024102912;    9;  20;   2;eor
       5100;2024102918;    9;  20;   2;eor
       5100;2024103006;    9;  16;   1;eor
       5100;2024103012;    9;   4;   2;eor
       5100;2024103018;    9;   4;   2;eor
       5100;2024103106;    9;  32;   2;eor
       5100;2024103112;    9;   4;   1;eor
       5100;2024103118;    9;  20;   1;eor
       5100;2024110106;    9;  20;   2;eor
       5100;2024110112;    9;  20;   2;eor
       5100;2024110118;    9;  20;   1;eor
       5100;2024110206;    9;  32;   2;eor
       5100;2024110212;    9;   4;   3;eor
       5100;2024110218;    9;   8;   3;eor
       5100;2024110306;    9;   8;   1;eor
       5100;2024110312;    9;  32;   1;eor
       5100;2024110318;    9;   8;   1;eor
       5100;2024110406;    9;   8;   1;eor
       5100;2024110412;    9;   4;   1;eor
       5100;2024110418;    9;  12;   1;eor
       5100;2024110506;    9;  24;   1;eor
       5100;2024110512;    9;  20;   1;eor
       5100;2024110518;    9;  16;   1;eor
       5100;2024110606;    9;   4;   2;eor
       5100;2024110612;    9;  32;   1;eor
       5100;2024110618;    9;   4;   2;eor
       5100;2024110706;    9;   4;   2;eor
       5100;2024110712;    9;  32;   2;eor
       5100;2024110718;    9;   8;   1;eor
       5100;2024110806;    9;   8;   2;eor
       5100;2024110812;    9;  12;   1;eor
       5100;2024110818;    9;  12;   2;eor
       5100;2024110906;    9;   4;   2;eor
       5100;2024110912;    9;  28;   1;eor
       5100;2024110918;    9;  12;   1;eor
       5100;2024111006;    9;  12;   2;eor
       5100;2024111012;    9;  32;   1;eor
       5100;2024111018;    9;   4;   2;eor
       5100;2024111106;    9;  20;   1;eor
       5100;2024111112;    9;  20;   2;eor
       5100;2024111118;    9;  28;   1;eor
       5100;2024111206;    9;   4;   3;eor
       5100;2024111212;    9;   4;   3;eor
       5100;2024111218;    9;   4;   3;eor
       5100;2024111306;    9;   4;   3;eor
       5100;2024111312;    9;   4;   2;eor
       5100;2024111318;    9;   4;   1;eor
       5100;2024111406;    9;  20;   2;eor
       5100;2024111412;    9;  20;   2;eor
       5100;2024111418;    9;  24;   1;eor
       5100;2024111506;    9;  32;   1;eor
       5100;2024111512;    9;  32;   1;eor
       5100;2024111518;    9;  20;   1;eor
       5100;2024111606;    9;  20;   2;eor
       5100;2024111612;    9;  20;   3;eor
       5100;2024111618;    9;  20;   2;eor
       5100;2024111706;    9;  20;   4;eor
       5100;2024111712;    9;  20;   4;eor
       5100;2024111718;    9;  20;   3;eor
       5100;2024111806;    9;  20;   3;eor
       5100;2024111812;    9;  20;   2;eor
       5100;2024111818;    9;  12;   1;eor
       5100;2024111906;    9;  20;   6;eor
       5100;2024111912;    9;  20;   6;eor
       5100;2024111918;    9;  24;   3;eor
       5100;2024112006;    9;  20;   3;eor
       5100;2024112012;    9;  24;   4;eor
       5100;2024112018;    9;  20;   3;eor
       5100;2024112106;    9;  20;   4;eor
       5100;2024112112;    9;  16;   3;eor
       5100;2024112118;    9;   4;   2;eor
       5100;2024112206;    9;  20;   3;eor
       5100;2024112212;    9;  20;   5;eor
       5100;2024112218;    9;  20;   4;eor
       5100;2024112306;    9;  20;   3;eor
       5100;2024112312;    9;  16;   4;eor
       5100;2024112318;    9;  16;   4;eor
       5100;2024112406;    9;  20;   5;eor
       5100;2024112412;    9;  16;   5;eor
       5100;2024112418;    9;  16;   5;eor
       5100;2024112506;    9;  16;   5;eor
       5100;2024112512;    9;  16;   5;eor
       5100;2024112518;    9;  20;   4;eor
       5100;2024112606;    9;  20;   2;eor
       5100;2024112612;    9;  20;   4;eor
       5100;2024112618;    9;  20;   2;eor
       5100;2024112706;    9;  20;   2;eor
       5100;2024112712;    9;  16;   5;eor
       5100;2024112718;    9;  20;   5;eor
       5100;2024112806;    9;  20;   2;eor
       5100;2024112812;    9;  28;   2;eor
       5100;2024112818;    9;  24;   1;eor
       5100;2024112906;    9;   4;   1;eor
       5100;2024112912;    9;   8;   1;eor
       5100;2024112918;    9;   4;   3;eor
       5100;2024113006;    9;  32;   2;eor
       5100;2024113012;    9;  24;   1;eor
       5100;2024113018;    9;  20;   2;eor
       5100;2024120106;    3;  12;   1;eor
       5100;2024120112;    3;  20;   3;eor
       5100;2024120118;    3;  28;   1;eor
       5100;2024120206;    3;  20;   2;eor
       5100;2024120212;    3;  20;   3;eor
       5100;2024120218;    3;  20;   3;eor
       5100;2024120306;    3;  20;   3;eor
       5100;2024120312;    3;  28;   2;eor
       5100;2024120318;    3;  28;   1;eor
       5100;2024120406;    3;  20;   1;eor
       5100;2024120412;    3;  20;   2;eor
       5100;2024120418;    3;  12;   1;eor
       5100;2024120506;    3;  20;   3;eor
       5100;2024120512;    3;  20;   5;eor
       5100;2024120518;    3;  20;   4;eor
       5100;2024120606;    3;  24;   4;eor
       5100;2024120612;    3;  24;   4;eor
       5100;2024120618;    3;  24;   4;eor
       5100;2024120706;    3;  16;   5;eor
       5100;2024120712;    3;  20;   4;eor
       5100;2024120718;    3;  20;   6;eor
       5100;2024120806;    3;  12;   3;eor
       5100;2024120812;    3;   8;   2;eor
       5100;2024120818;    3;   4;   3;eor
       5100;2024120906;    3;   4;   4;eor
       5100;2024120912;    3;   4;   3;eor
       5100;2024120918;    3;   4;   4;eor
       5100;2024121006;    3;   4;   3;eor
       5100;2024121012;    3;   4;   3;eor
       5100;2024121018;    3;   4;   3;eor
       5100;2024121106;    3;   4;   2;eor
       5100;2024121112;    3;   4;   3;eor
       5100;2024121118;    3;   4;   2;eor
       5100;2024121206;    3;   4;   2;eor
       5100;2024121212;    3;  32;   2;eor
       5100;2024121218;    3;   8;   2;eor
       5100;2024121306;    3;   8;   2;eor
